planet_name,planet_status,orbital_period,semi_major_axis,star_name,mag_v,star_teff,star_distance,luminosity,referenced_planet,harmonic_ratio,habitable_zone_status,HZ_distance_recent_venus,HZ_distance_runaway_greenhouse,HZ_distance_maximum_greenhouse,HZ_distance_early_mars
K02421.02,Candidate,4.02320508,0.0402,2MASS J19534063+4504172,9.885491525,4671.0,302.4853135,8.693846668,,nan,Not in HZ,3.944277859282995,3.1238128386365562,1.7023588042400073,1.6140167352375199
K02449.01,Candidate,53.3572551,0.2806,2MASS J19261212+5049322,9.885491525,5893.0,302.4853135,8.693846668,,nan,Not in HZ,4.2070636471722045,3.3307513216555913,1.8942902295452362,1.7959597596515737
K02449.02,Candidate,0.912340414,0.0186,2MASS J19261212+5049322,9.885491525,5893.0,302.4853135,8.693846668,,nan,Not in HZ,4.2070636471722045,3.3307513216555913,1.8942902295452362,1.7959597596515737
K02554.01,Candidate,39.7559367,0.1829,2MASS J19293114+4738406,9.885491525,4401.0,302.4853135,8.693846668,,nan,Not in HZ,3.9059850834072405,3.0936716577793613,1.6651494387545136,1.5787533297657461
K02554.02,Candidate,10.27130881,0.0742,2MASS J19293114+4738406,9.885491525,4401.0,302.4853135,8.693846668,,nan,Not in HZ,3.9059850834072405,3.0936716577793613,1.6651494387545136,1.5787533297657461
K02610.01,Candidate,24.1071656,0.1872,2MASS J19282240+3736485,9.885491525,6585.0,302.4853135,8.693846668,,nan,Not in HZ,4.386147249457615,3.471826174713183,2.0005813932024936,1.8967477919714657
K02610.02,Candidate,115.229503,0.5311,2MASS J19282240+3736485,9.885491525,6585.0,302.4853135,8.693846668,,nan,Conservative HZ,4.386147249457615,3.471826174713183,2.0005813932024936,1.8967477919714657
K02639.01,Candidate,25.1080579,0.1707,2MASS J19012764+4912056,9.885491525,6133.0,302.4853135,8.693846668,,nan,Not in HZ,4.269436342498878,3.3798823586369617,1.9326617006284277,1.832342036972626
K02639.02,Candidate,2.121023807,0.0329,2MASS J19012764+4912056,9.885491525,6133.0,302.4853135,8.693846668,,nan,Not in HZ,4.269436342498878,3.3798823586369617,1.9326617006284277,1.832342036972626
K02696.01,Candidate,96.4561033,0.4615,2MASS J18573982+4839288,9.885491525,7030.0,302.4853135,8.693846668,,nan,Conservative HZ,4.489602621633175,3.553337904281711,2.057344119092635,1.9505843824089468
K02696.02,Candidate,44.5645251,0.2758,2MASS J18573982+4839288,9.885491525,7030.0,302.4853135,8.693846668,,nan,Not in HZ,4.489602621633175,3.553337904281711,2.057344119092635,1.9505843824089468
K02840.01,Candidate,3.67934645,0.043,2MASS J19532486+4149122,9.885491525,5676.0,302.4853135,8.693846668,,nan,Not in HZ,4.1522320052991235,3.2875639751875787,1.8590338853405635,1.7625332946421983
K02840.02,Candidate,7.446473,0.0688,2MASS J19532486+4149122,9.885491525,5676.0,302.4853135,8.693846668,,nan,Not in HZ,4.1522320052991235,3.2875639751875787,1.8590338853405635,1.7625332946421983
K02859.03,Candidate,4.28884513,0.0455,2MASS J19151953+4733071,9.885491525,5374.0,302.4853135,8.693846668,,nan,Not in HZ,4.080410214664231,3.2310003364966735,1.8100495762072069,1.7160947721487911
K02859.04,Candidate,2.90513091,0.0351,2MASS J19151953+4733071,9.885491525,5374.0,302.4853135,8.693846668,,nan,Not in HZ,4.080410214664231,3.2310003364966735,1.8100495762072069,1.7160947721487911
K02859.05,Candidate,5.43099314,0.0532,2MASS J19151953+4733071,9.885491525,5374.0,302.4853135,8.693846668,,nan,Not in HZ,4.080410214664231,3.2310003364966735,1.8100495762072069,1.7160947721487911
K02949.01,Candidate,10.1749173,0.0974,2MASS J19033018+4119567,9.885491525,6197.0,302.4853135,8.693846668,,nan,Not in HZ,4.286182293660222,3.3930738544500576,1.9426948727214985,1.8418555173176312
K02949.02,Candidate,3.75032103,0.0501,2MASS J19033018+4119567,9.885491525,6197.0,302.4853135,8.693846668,,nan,Not in HZ,4.286182293660222,3.3930738544500576,1.9426948727214985,1.8418555173176312
K02971.01,Candidate,6.0960013,0.0663,2MASS J19493448+3949445,9.885491525,6234.0,302.4853135,8.693846668,,nan,Not in HZ,4.29585924408929,3.4006969272804954,1.948445344553671,1.8473082160035685
K02971.02,Candidate,31.9536205,0.2001,2MASS J19493448+3949445,9.885491525,6234.0,302.4853135,8.693846668,,nan,Not in HZ,4.29585924408929,3.4006969272804954,1.948445344553671,1.8473082160035685
K03029.01,Candidate,18.9762163,0.133,2MASS J19550200+4109355,9.885491525,5472.0,302.4853135,8.693846668,,nan,Not in HZ,4.1030170705059605,3.248803724160226,1.8258703717201825,1.7310928976663793
K03029.02,Candidate,6.34728429,0.0641,2MASS J19550200+4109355,9.885491525,5472.0,302.4853135,8.693846668,,nan,Not in HZ,4.1030170705059605,3.248803724160226,1.8258703717201825,1.7310928976663793
K03043.01,Candidate,3.08941419,0.0408,2MASS J19334338+4641315,9.885491525,5959.0,302.4853135,8.693846668,,nan,Not in HZ,4.224095203812148,3.3441666810997535,1.9049354356026929,1.8060528601378696
K03043.02,Candidate,7.2929891,0.0723,2MASS J19334338+4641315,9.885491525,5959.0,302.4853135,8.693846668,,nan,Not in HZ,4.224095203812148,3.3441666810997535,1.9049354356026929,1.8060528601378696
K03068.01,Candidate,3.91679363,0.0442,2MASS J19210246+3821179,9.885491525,4886.0,302.4853135,8.693846668,,nan,Not in HZ,3.9805421864183184,3.1523624354422117,1.733862041735154,1.6438754438856664
K03068.02,Candidate,6.65169435,0.0629,2MASS J19210246+3821179,9.885491525,4886.0,302.4853135,8.693846668,,nan,Not in HZ,3.9805421864183184,3.1523624354422117,1.733862041735154,1.6438754438856664
K03083.01,Candidate,10.18316272,0.0929,2MASS J19115492+4240456,9.885491525,5942.0,302.4853135,8.693846668,,nan,Not in HZ,4.219696464538829,3.340701866259348,1.9021988387301778,1.8034581766251583
K03083.02,Candidate,6.23219191,0.067,2MASS J19115492+4240456,9.885491525,5942.0,302.4853135,8.693846668,,nan,Not in HZ,4.219696464538829,3.340701866259348,1.9021988387301778,1.8034581766251583
K03083.03,Candidate,8.2942479,0.081,2MASS J19115492+4240456,9.885491525,5942.0,302.4853135,8.693846668,,nan,Not in HZ,4.219696464538829,3.340701866259348,1.9021988387301778,1.8034581766251583
K03111.01,Candidate,10.76798991,0.1016,2MASS J19541844+4437178,9.885491525,6070.0,302.4853135,8.693846668,,nan,Not in HZ,4.252970205170642,3.366911564060512,1.9226905434636528,1.822887542108404
K03111.02,Candidate,4.32849536,0.0553,2MASS J19541844+4437178,9.885491525,6070.0,302.4853135,8.693846668,,nan,Not in HZ,4.252970205170642,3.366911564060512,1.9226905434636528,1.822887542108404
K03196.01,Candidate,4.96064303,0.0607,2MASS J18532411+4520208,9.885491525,6422.0,302.4853135,8.693846668,,nan,Not in HZ,4.344715149946489,3.439184844509371,1.9769817412130282,1.8743679301528795
K03196.02,Candidate,6.88298548,0.0755,2MASS J18532411+4520208,9.885491525,6422.0,302.4853135,8.693846668,,nan,Not in HZ,4.344715149946489,3.439184844509371,1.9769817412130282,1.8743679301528795
K03283.02,Candidate,20.5719613,0.1353,2MASS J19042138+4522084,9.885491525,4944.0,302.4853135,8.693846668,,nan,Not in HZ,3.9911794322411387,3.1607374384839213,1.7426116232880406,1.6521687030683385
K03283.03,Candidate,87.707513,0.3558,2MASS J19042138+4522084,9.885491525,4944.0,302.4853135,8.693846668,,nan,Conservative HZ,3.9911794322411387,3.1607374384839213,1.7426116232880406,1.6521687030683385
K03340.01,Candidate,8.9539813,0.0823,2MASS J19060244+3837059,9.885491525,6168.0,302.4853135,8.693846668,,nan,Not in HZ,4.278594040705547,3.387096230627974,1.9381615323545718,1.837556968680812
K03340.02,Candidate,13.7280953,0.1094,2MASS J19060244+3837059,9.885491525,6168.0,302.4853135,8.693846668,,nan,Not in HZ,4.278594040705547,3.387096230627974,1.9381615323545718,1.837556968680812
K03341.01,Candidate,27.0968975,0.1832,2MASS J19285514+4048322,9.885491525,6202.0,302.4853135,8.693846668,,nan,Not in HZ,4.287490407510221,3.3941043231192,1.9434742060774977,1.8425944912019239
K03341.02,Candidate,11.5474155,0.1038,2MASS J19285514+4048322,9.885491525,6202.0,302.4853135,8.693846668,,nan,Not in HZ,4.287490407510221,3.3941043231192,1.9434742060774977,1.8425944912019239
K03344.01,Candidate,11.6044694,0.0929,2MASS J19183957+5001121,9.885491525,5881.0,302.4853135,8.693846668,,nan,Not in HZ,4.203981344861746,3.3283234985684462,1.8923492176458567,1.7941194372685854
K03344.03,Candidate,208.55037,0.6377,2MASS J19183957+5001121,9.885491525,5881.0,302.4853135,8.693846668,,nan,Conservative HZ,4.203981344861746,3.3283234985684462,1.8923492176458567,1.7941194372685854
K03395.01,Candidate,10.0051616,0.0873,2MASS J19060969+3819573,9.885491525,5912.0,302.4853135,8.693846668,,nan,Not in HZ,4.211953497165947,3.334602909443622,1.897360262707496,1.7988705483920024
K03395.02,Candidate,5.0395851,0.0552,2MASS J19060969+3819573,9.885491525,5912.0,302.4853135,8.693846668,,nan,Not in HZ,4.211953497165947,3.334602909443622,1.897360262707496,1.7988705483920024
K03398.02,Candidate,35.8022845,0.2152,2MASS J19415954+3838402,9.885491525,6444.0,302.4853135,8.693846668,,nan,Not in HZ,4.350372588173726,3.4436418333222205,1.9802354411139647,1.8774533737745949
K03398.03,Candidate,4.32708542,0.0526,2MASS J19415954+3838402,9.885491525,6444.0,302.4853135,8.693846668,,nan,Not in HZ,4.350372588173726,3.4436418333222205,1.9802354411139647,1.8774533737745949
K03401.01,Candidate,17.9558884,0.1308,2MASS J19495481+4648567,9.885491525,5896.0,302.4853135,8.693846668,,nan,Not in HZ,4.20783496464765,3.331358863461527,1.8947752414648535,1.7964196126742538
K03401.02,Candidate,326.6708,0.9045,2MASS J19495481+4648567,9.885491525,5896.0,302.4853135,8.693846668,,nan,Conservative HZ,4.20783496464765,3.331358863461527,1.8947752414648535,1.7964196126742538
K03420.01,Candidate,5.7745081,0.0646,2MASS J19360367+4249277,9.885491525,6063.0,302.4853135,8.693846668,,nan,Not in HZ,4.251143089982501,3.3654723163943685,1.9215774368554321,1.821832122902964
K03420.02,Candidate,12.5015232,0.1082,2MASS J19360367+4249277,9.885491525,6063.0,302.4853135,8.693846668,,nan,Not in HZ,4.251143089982501,3.3654723163943685,1.9215774368554321,1.821832122902964
K03444.01,Candidate,12.67140393,0.0899,2MASS J19494301+4033428,9.885491525,3842.0,302.4853135,8.693846668,,nan,Not in HZ,3.85131653677774,3.0506615913429735,1.5975194569951623,1.5146738176112566
K03444.02,Candidate,60.32665084,0.2543,2MASS J19494301+4033428,9.885491525,3842.0,302.4853135,8.693846668,,nan,Optimistic HZ,3.85131653677774,3.0506615913429735,1.5975194569951623,1.5146738176112566
K03444.03,Candidate,2.63597899,0.0315,2MASS J19494301+4033428,9.885491525,3842.0,302.4853135,8.693846668,,nan,Not in HZ,3.85131653677774,3.0506615913429735,1.5975194569951623,1.5146738176112566
K03444.04,Candidate,14.15020327,0.0967,2MASS J19494301+4033428,9.885491525,3842.0,302.4853135,8.693846668,,nan,Not in HZ,3.85131653677774,3.0506615913429735,1.5975194569951623,1.5146738176112566
K03462.01,Candidate,12.4327236,0.1054,2MASS J19504847+4649239,9.885491525,5896.0,302.4853135,8.693846668,,nan,Not in HZ,4.20783496464765,3.331358863461527,1.8947752414648535,1.7964196126742538
K03462.02,Candidate,30.9904663,0.1938,2MASS J19504847+4649239,9.885491525,5896.0,302.4853135,8.693846668,,nan,Not in HZ,4.20783496464765,3.331358863461527,1.8947752414648535,1.7964196126742538
K03741.02,Candidate,18.577356,0.1402,2MASS J20011977+4459100,9.885491525,6432.0,302.4853135,8.693846668,,nan,Not in HZ,4.34728880788729,3.4412123953281375,1.9784631570989102,1.8757727355321243
K03741.04,Candidate,9.630953,0.0905,2MASS J20011977+4459100,9.885491525,6432.0,302.4853135,8.693846668,,nan,Not in HZ,4.34728880788729,3.4412123953281375,1.9784631570989102,1.8757727355321243
K04021.01,Candidate,7.23532906,0.0841,2MASS J19360824+5022179,9.885491525,7232.0,302.4853135,8.693846668,,nan,Not in HZ,4.529070531201113,3.5844369193534735,2.078203692688787,1.9703734551239291
K04021.02,Candidate,4.93209467,0.0651,2MASS J19360824+5022179,9.885491525,7232.0,302.4853135,8.693846668,,nan,Not in HZ,4.529070531201113,3.5844369193534735,2.078203692688787,1.9703734551239291
K04084.02,Candidate,10.72900793,0.0944,2MASS J19041258+3905457,9.885491525,5375.0,302.4853135,8.693846668,,nan,Not in HZ,4.08063710690793,3.2311790153125157,1.8102104397358307,1.7162472687186652
K04084.03,Candidate,8.1961838,0.0789,2MASS J19041258+3905457,9.885491525,5375.0,302.4853135,8.693846668,,nan,Not in HZ,4.08063710690793,3.2311790153125157,1.8102104397358307,1.7162472687186652
K04136.01,Candidate,2.41749255,0.0346,2MASS J18471756+4248402,9.885491525,5770.0,302.4853135,8.693846668,,nan,Not in HZ,4.175726020055822,3.3060682607106107,1.8743362417928464,1.7770411764330212
K04136.02,Candidate,4.03358484,0.0487,2MASS J18471756+4248402,9.885491525,5770.0,302.4853135,8.693846668,,nan,Not in HZ,4.175726020055822,3.3060682607106107,1.8743362417928464,1.7770411764330212
K04149.01,Candidate,9.54698999,0.0953,2MASS J19475090+4815230,9.885491525,6271.0,302.4853135,8.693846668,,nan,Not in HZ,4.305524986930458,3.4083112640246895,1.9541556472168538,1.8527228897004389
K04149.02,Candidate,14.7087355,0.1271,2MASS J19475090+4815230,9.885491525,6271.0,302.4853135,8.693846668,,nan,Not in HZ,4.305524986930458,3.4083112640246895,1.9541556472168538,1.8527228897004389
K04287.01,Candidate,13.12307232,0.1155,2MASS J19214999+4839409,9.885491525,6344.0,302.4853135,8.693846668,,nan,Not in HZ,4.324536640409694,3.423288251519509,1.9652927878971915,1.8632836389695786
K04287.02,Candidate,9.6184,0.0939,2MASS J19214999+4839409,9.885491525,6344.0,302.4853135,8.693846668,,nan,Not in HZ,4.324536640409694,3.423288251519509,1.9652927878971915,1.8632836389695786
K04421.01,Candidate,4.72697256,0.0548,2MASS J19362997+4640224,9.885491525,6183.0,302.4853135,8.693846668,,nan,Not in HZ,4.282519168845004,3.390188231465585,1.9405091389725049,1.839782982709968
K04421.02,Candidate,6.5596176,0.0682,2MASS J19362997+4640224,9.885491525,6183.0,302.4853135,8.693846668,,nan,Not in HZ,4.282519168845004,3.390188231465585,1.9405091389725049,1.839782982709968
K04435.01,Candidate,10.8614955,0.0982,2MASS J18474936+4415415,9.885491525,6328.0,302.4853135,8.693846668,,nan,Not in HZ,4.3203782510984095,3.4200123284506514,1.9628672673005958,1.8609836266060955
K04435.02,Candidate,17.8693759,0.1369,2MASS J18474936+4415415,9.885491525,6328.0,302.4853135,8.693846668,,nan,Not in HZ,4.3203782510984095,3.4200123284506514,1.9628672673005958,1.8609836266060955
K04504.01,Candidate,4.13034253,0.048,2MASS J19251058+4154462,9.885491525,5487.0,302.4853135,8.693846668,,nan,Not in HZ,4.106541068544162,3.2515790146655306,1.828300601220209,1.733396794747196
K04504.02,Candidate,8.11935247,0.0754,2MASS J19251058+4154462,9.885491525,5487.0,302.4853135,8.693846668,,nan,Not in HZ,4.106541068544162,3.2515790146655306,1.828300601220209,1.733396794747196
K04526.01,Candidate,30.539288,0.1967,2MASS J19435254+3852018,9.885491525,6148.0,302.4853135,8.693846668,,nan,Not in HZ,4.2733606911863555,3.382973708959498,1.9350224593825684,1.8345804978207936
K04526.02,Candidate,11.8186611,0.1044,2MASS J19435254+3852018,9.885491525,6148.0,302.4853135,8.693846668,,nan,Not in HZ,4.2733606911863555,3.382973708959498,1.9350224593825684,1.8345804978207936
K04541.01,Candidate,8.52917865,0.0806,2MASS J18530028+4043231,9.885491525,5915.0,302.4853135,8.693846668,,nan,Not in HZ,4.21272660630726,3.335211866702647,1.8978446230065094,1.799329786073861
K04541.02,Candidate,17.2360532,0.1288,2MASS J18530028+4043231,9.885491525,5915.0,302.4853135,8.693846668,,nan,Not in HZ,4.21272660630726,3.335211866702647,1.8978446230065094,1.799329786073861
K04567.01,Candidate,14.7441194,0.1182,2MASS J20061507+4414254,9.885491525,6146.0,302.4853135,8.693846668,,nan,Not in HZ,4.272837399957583,3.382561492767005,1.9347080058728676,1.8342823338227419
K04567.02,Candidate,4.6725405,0.0549,2MASS J20061507+4414254,9.885491525,6146.0,302.4853135,8.693846668,,nan,Not in HZ,4.272837399957583,3.382561492767005,1.9347080058728676,1.8342823338227419
K04647.01,Candidate,37.9046277,0.2241,2MASS J19210223+4653064,9.885491525,5303.0,302.4853135,8.693846668,,nan,Not in HZ,4.0645112897104765,3.218480047421195,1.7986644085185237,1.7053018942749985
K04647.02,Candidate,12.0086886,0.1041,2MASS J19210223+4653064,9.885491525,5303.0,302.4853135,8.693846668,,nan,Not in HZ,4.0645112897104765,3.218480047421195,1.7986644085185237,1.7053018942749985
K04716.01,Candidate,5.89435231,0.0631,2MASS J19132276+4901189,9.885491525,6177.0,302.4853135,8.693846668,,nan,Not in HZ,4.280949138475752,3.3889514457166707,1.9395707998842808,1.8388932429734264
K04716.02,Candidate,12.26708306,16.13423714,2MASS J19132276+4901189,9.885491525,6177.0,302.4853135,8.693846668,,nan,Not in HZ,4.280949138475752,3.3889514457166707,1.9395707998842808,1.8388932429734264
K04782.01,Candidate,7.4213444,0.0758,2MASS J19514768+4515181,9.885491525,6032.0,302.4853135,8.693846668,,nan,Not in HZ,4.243059871841803,3.359105079154103,1.916636540985573,1.81714731814891
K04782.02,Candidate,4.2925774,0.0527,2MASS J19514768+4515181,9.885491525,6032.0,302.4853135,8.693846668,,nan,Not in HZ,4.243059871841803,3.359105079154103,1.916636540985573,1.81714731814891
K04838.01,Candidate,13.2971131,0.0947,2MASS J18570445+4411511,9.885491525,4349.0,302.4853135,8.693846668,,nan,Not in HZ,3.8995376119474914,3.088597472839394,1.6583114020062655,1.5722733973673035
K04838.02,Candidate,6.33355378,0.0578,2MASS J18570445+4411511,9.885491525,4349.0,302.4853135,8.693846668,,nan,Not in HZ,3.8995376119474914,3.088597472839394,1.6583114020062655,1.5722733973673035
K04871.01,Candidate,4.08194098,0.051,2MASS J19140696+4216345,9.885491525,6532.0,302.4853135,8.693846668,,nan,Not in HZ,4.372810568693791,3.461319002932253,1.9930418481420349,1.8895977843202
K04871.02,Candidate,5.522479,0.0624,2MASS J19140696+4216345,9.885491525,6532.0,302.4853135,8.693846668,,nan,Not in HZ,4.372810568693791,3.461319002932253,1.9930418481420349,1.8895977843202
K04895.01,Candidate,12.460222,0.1021,2MASS J19420358+5112134,9.885491525,5861.0,302.4853135,8.693846668,,nan,Not in HZ,4.198855133151196,3.324285782344819,1.889110960053886,1.7910491773934996
K04895.02,Candidate,47.5571352,0.2494,2MASS J19420358+5112134,9.885491525,5861.0,302.4853135,8.693846668,,nan,Not in HZ,4.198855133151196,3.324285782344819,1.889110960053886,1.7910491773934996
K04913.01,Candidate,6.78788803,0.0761,2MASS J18544291+4105487,9.885491525,6543.0,302.4853135,8.693846668,,nan,Not in HZ,4.375590610951709,3.4635092182004867,1.9946178542189468,1.8910923517440417
K04913.02,Candidate,8.97374036,0.0917,2MASS J18544291+4105487,9.885491525,6543.0,302.4853135,8.693846668,,nan,Not in HZ,4.375590610951709,3.4635092182004867,1.9946178542189468,1.8910923517440417
K06120.01,Candidate,90.096729,0.3994,2MASS J19214806+3951432,9.885491525,6123.0,302.4853135,8.693846668,,nan,Conservative HZ,4.26682065903375,3.377821899637592,1.9310848922428703,1.8308469200332849
K06120.02,Candidate,205.41415,0.6918,2MASS J19214806+3951432,9.885491525,6123.0,302.4853135,8.693846668,,nan,Conservative HZ,4.26682065903375,3.377821899637592,1.9310848922428703,1.8308469200332849
K06132.01,Candidate,33.3199167,0.2238,2MASS J19381389+4051018,9.885491525,6266.0,302.4853135,8.693846668,,nan,Not in HZ,4.304219699083574,3.407282998183561,1.9533864373474517,1.8519934989242306
K06132.03,Candidate,11.8674823,0.1124,2MASS J19381389+4051018,9.885491525,6266.0,302.4853135,8.693846668,,nan,Not in HZ,4.304219699083574,3.407282998183561,1.9533864373474517,1.8519934989242306
K06178.01,Candidate,13.0327791,0.1109,2MASS J19100762+4418288,9.885491525,6122.0,302.4853135,8.693846668,,nan,Not in HZ,4.26655912073744,3.3776158777953604,1.9309270833966627,1.830697287213138
K06178.02,Candidate,33.814176,0.2095,2MASS J19100762+4418288,9.885491525,6122.0,302.4853135,8.693846668,,nan,Not in HZ,4.26655912073744,3.3776158777953604,1.9309270833966627,1.830697287213138
K06182.01,Candidate,19.2401414,0.1283,2MASS J20033659+4436453,9.885491525,5243.0,302.4853135,8.693846668,,nan,Not in HZ,4.0514111719625285,3.2081641007920427,1.789105618664965,1.6962405600770623
K06182.02,Candidate,28.684308,0.1674,2MASS J20033659+4436453,9.885491525,5243.0,302.4853135,8.693846668,,nan,Not in HZ,4.0514111719625285,3.2081641007920427,1.789105618664965,1.6962405600770623
K06191.01,Candidate,9.7044192,0.0917,2MASS J19333677+4529377,9.885491525,6258.0,302.4853135,8.693846668,,nan,Not in HZ,4.30213060337156,3.405637275966823,1.9521540834177882,1.850824941784256
K06191.02,Candidate,12.7712843,0.1101,2MASS J19333677+4529377,9.885491525,6258.0,302.4853135,8.693846668,,nan,Not in HZ,4.30213060337156,3.405637275966823,1.9521540834177882,1.850824941784256
K06209.01,Candidate,12.71422376,0.1074,2MASS J19374656+4620095,9.885491525,5947.0,302.4853135,8.693846668,,nan,Not in HZ,4.22098942042248,3.341720304222598,1.9030041335910561,1.80422170951073
K06209.02,Candidate,7.72955243,0.0771,2MASS J19374656+4620095,9.885491525,5947.0,302.4853135,8.693846668,,nan,Not in HZ,4.22098942042248,3.341720304222598,1.9030041335910561,1.80422170951073
K06242.01,Candidate,212.4350367,16.13423714,2MASS J19160905+4942453,9.885491525,5688.237937,302.4853135,8.693846668,,nan,Not in HZ,4.155264934775836,3.289952724194379,1.861027044326932,1.7644229502648114
K06242.02,Candidate,76.83994597,16.13423714,2MASS J19160905+4942453,9.885491525,5688.237937,302.4853135,8.693846668,,nan,Not in HZ,4.155264934775836,3.289952724194379,1.861027044326932,1.7644229502648114
K06242.03,Candidate,78.86684,0.3908,2MASS J19160905+4942453,9.885491525,5688.237937,302.4853135,8.693846668,,nan,Conservative HZ,4.155264934775836,3.289952724194379,1.861027044326932,1.7644229502648114
