planet_name,semi_major_axis,star_distance,star_temperature,mag_v,absolute_magnitude,luminosity
TOI-4184 b,0.0336,69.2,3225.0,17.1,12.899469527716212,0.0005918507317689715
TOI-4201 b,0.03939,187.5,3920.0,15.3,8.934993639681313,0.022803554304430228
TOI-421 Ab,0.0554,74.797,5325.0,9.93,5.560579103563638,0.5102327824373288
TOI-421 Ac,0.117,74.797,5325.0,9.93,5.560579103563638,0.5102327824373288
TOI-431 b,0.0113,32.61,4850.0,9.12,6.553246005970214,0.20450390139329838
TOI-431 c,0.052,32.61,4850.0,9.12,6.553246005970214,0.20450390139329838
TOI-431 d,0.098,32.61,4850.0,9.12,6.553246005970214,0.20450390139329838
TOI-4336 A b,0.0872,22.45,3298.0,12.9,11.14391827330329,0.002981485425285242
TOI-4342 b,0.05251,61.543,3901.0,12.7,8.75410668638936,0.026937502353228057
TOI-4342 c,0.0814,61.543,3901.0,12.7,8.75410668638936,0.026937502353228057
TOI-4364 b,0.04753,43.85,3528.0,13.56,10.350152011489703,0.006193543545927595
TOI-4377 b,0.0579,459.0,4974.0,11.7,3.390936572313695,3.7637898875740454
TOI-4379 b,0.0477,617.4,6020.0,12.66,3.7071668742696176,2.812763710562858
TOI-4438 b,0.0534,30.0623,3422.0,13.0,10.609888977844612,0.004875783449677602
TOI-4443,0.03,56.07,5834.0,8.5,4.7563472195075285,1.0701905511097234
TOI-444 Ab,0.133,57.3973,5225.0,9.9,6.105542682842925,0.30887511980542737
TOI-4479 b,0.0164,80.6,3400.0,15.2,10.668324790974546,0.004620299021556943
TOI-4495 b,0.062,132.2,6156.0,9.5,3.8938427242518934,2.368442852935307
TOI-4515 b,0.118,193.8,5433.0,12.0,5.563231136426268,0.5089880023242164
TOI-451 Ab,0.0271,123.74,5550.0,11.0,5.53744944158009,0.521218981636429
TOI-451 Ac,0.0823,123.74,5550.0,11.0,5.53744944158009,0.521218981636429
TOI-451 Ad,0.1255,123.74,5550.0,11.0,5.53744944158009,0.521218981636429
TOI-4527 b,0.008,18.1,3700.0,11.0,9.711607125654076,0.011152112702794498
TOI-4551 b,0.0994,222.5,4896.0,10.0,3.263349923415248,4.233114645474736
TOI-4559 b,0.036,27.81,3558.0,13.1,10.878995055679201,0.003805414579418453
TOI-4562 b,0.771,346.9,6096.0,12.1,4.398978500789701,1.4873343212121337
TOI-4562 c,5.219,346.9,6096.0,12.1,4.398978500789701,1.4873343212121337
TOI-4600 b,0.349,216.45,5170.0,12.6,5.923212049254122,0.3653551052565629
TOI-4600 c,1.152,216.45,5170.0,12.6,5.923212049254122,0.3653551052565629
TOI-4603 b,0.0888,224.14,6189.0,9.4,2.6474031620123117,7.465153379521566
TOI-4633 Ac,0.847,95.2,5800.0,9.0,4.106815258077628,1.9465873500264004
TOI-4641 b,0.173,87.6,6500.0,7.5,2.787479469159596,6.561576738665972
TOI-469 b,0.107,68.192,5283.0,9.5,5.331332859829461,0.6301832506348995
TOI-469 c,0.0436,68.192,5283.0,9.5,5.331332859829461,0.6301832506348995
TOI-469 d,0.0649,68.192,5283.0,9.5,5.331332859829461,0.6301832506348995
TOI-470 b,0.119,130.46,5190.0,11.2,5.6226131290676555,0.48189758334253435
TOI-481 b,0.097,179.366,5735.0,9.97,3.7012993842688164,2.828005477445394
TOI-4860 b,0.0185,80.0,3390.0,16.5,11.984550065040283,0.0013746115034435394
TOI-4914 b,0.098,291.7,5805.0,12.2,4.875317854391337,0.9591198035679779
TOI-5005 b,0.06614,210.08,5749.0,11.87,5.258076456272979,0.6741699916427858
TOI-5082 b,0.051,43.14,5670.0,8.2,5.025599296167368,0.8351419158907999
TOI-5126 b,0.065,161.1,6150.0,10.14,4.104522297903911,1.9507026809262216
TOI-5126 c,0.1435,161.1,6150.0,10.14,4.104522297903911,1.9507026809262216
TOI-5153 b,0.158,390.1,6300.0,12.0,4.044120248441043,2.062300279446501
TOI-5205 b,0.0199,86.865,3439.0,15.0,10.305775880054725,0.006451930016329342
TOI-5218 b,0.0469,381.4,4230.0,16.0,8.093096556450067,0.04951780410671813
TOI-530 b,0.052,147.7,3659.0,15.4,9.553097523440252,0.012905088602411878
TOI-532 b,0.0296,134.61,3957.0,14.4,8.754613378736316,0.026924934068359076
TOI-5344 b,0.04,136.88,3747.0,15.3,9.618300017334782,0.012152901923427646
TOI-5388 b,0.0243,18.52,3495.0,12.7,11.361795088270421,0.0024393940753336106
TOI-544 b,0.0225,41.1,4369.0,11.0,7.9307908906196545,0.05750209181248274
TOI-5473 b,0.0956,1061.0,8500.0,12.57,2.441423080493296,9.024658311948421
TOI-5542 b,0.332,353.7,5700.0,12.4,4.656824700926244,1.1729246667023303
TOI-554 b,0.076,45.6181,6338.0,6.9,3.6043140355313295,3.092248487636723
TOI-554 c,0.0443,45.6181,6338.0,6.9,3.6043140355313295,3.092248487636723
TOI-558 b,0.1291,401.0,6466.0,11.3,3.28427813689909,4.152300209142332
TOI-559 b,0.0723,233.2,5925.0,11.2,4.361357269565117,1.5397743904964096
TOI-5616 b,0.0272,383.0,3996.0,16.74,8.824006130156885,0.025257917939612264
TOI-561 b,0.0106,86.01,5326.0,9.5,4.827255261669265,1.002531195505645
TOI-561 c,0.089,86.01,5326.0,9.5,4.827255261669265,1.002531195505645
TOI-561 d,0.159,86.01,5326.0,9.5,4.827255261669265,1.002531195505645
TOI-561 e,0.33,86.01,5326.0,9.5,4.827255261669265,1.002531195505645
TOI-5634 Ab,0.0272,322.5,3896.0,16.85,9.307351405143567,0.01618301504721252
TOI-564 Ab,0.02734,200.7,5666.0,11.2,4.687263137562573,1.140498569728769
TOI-5678 b,0.249,104.0,5485.0,11.5,6.414833303506098,0.23230934408195855
TOI-5688 Ab,0.03379,225.72,3713.0,14.0,7.232149792009981,0.1094309282617944
TOI-5720 b,0.0183,35.87,3325.0,13.8,11.026343116620168,0.003322482891875313
TOI-5799 b,0.0352,27.81,3514.0,13.3,11.078995055679203,0.003165205981186173
TOI-6008 b,0.0108,23.02,3075.0,16.0,14.189473403531135,0.00018038924404963018
TOI-6029 b,0.0731,596.7,6223.0,12.86,3.9812198107795105,2.185305081871095
TOI-6034 Bb,0.02949,117.48,3635.0,15.2,9.850180310746186,0.009815849153847514
TOI-603 b,0.1281,205.924,5900.75,10.31,3.741465171714383,2.72529758464247
TOI-6086 b,0.01541,31.47,3200.0,15.0,12.510516285433898,0.0008468246393325168
TOI-620 b,0.04825,33.022,3708.0,12.3,9.705983134672618,0.011210029258844964
TOI-6255 b,0.0054,20.3855,3421.0,12.75,11.203393160186442,0.0028225570968347475
TOI-628 b,0.0486,178.5,6250.0,10.0,3.74180889775894,2.724434937261001
TOI-6383 Ab,0.02292,172.08,3444.0,16.63,10.451348013102969,0.005642360035413165
TOI-640 Ab,0.06608,341.9,6460.0,10.5,2.830504496017028,6.306642332038552
TOI-663 b,0.0295,64.23,3681.0,13.7,9.661310389929495,0.01168088757578718
TOI-663 c,0.0437,64.23,3681.0,13.7,9.661310389929495,0.01168088757578718
TOI-663 d,0.0576,64.23,3681.0,13.7,9.661310389929495,0.01168088757578718
TOI-6651 b,0.0633,212.128,5818.93,10.24,3.6070100133128182,3.0845796897753583
TOI-669 b,0.048,142.87,5625.0,11.0,5.225294776348363,0.6948356447601091
TOI-674 b,0.0231,46.16,3505.0,14.2,10.878670999261624,0.0038065505395706773
TOI-677 b,0.1038,143.0,6295.0,9.7,3.9233198126746895,2.3050060781333044
TOI-682 b,0.0668,83.1548,5085.0,10.028,5.428563383253808,0.5762018478387885
TOI-682 c,0.118,83.1548,5085.0,10.028,5.428563383253808,0.5762018478387885
TOI-6883 b,0.129,93.73,5756.0,9.5,4.64060691486867,1.190576302627099
TOI-6883 c,0.079,93.73,5756.0,9.5,4.64060691486867,1.190576302627099
TOI-700 b,0.0677,31.127,3480.0,13.0,10.534313671600149,0.00522726516645552
TOI-700 c,0.0929,31.127,3480.0,13.0,10.534313671600149,0.00522726516645552
TOI-700 d,0.1633,31.127,3480.0,13.0,10.534313671600149,0.00522726516645552
TOI-700 e,0.134,31.127,3480.0,13.0,10.534313671600149,0.00522726516645552
TOI-712 b,0.07928,58.62,4622.0,10.9,7.059770929487916,0.12826011595341288
TOI-712 c,0.2447,58.62,4622.0,10.9,7.059770929487916,0.12826011595341288
TOI-712 d,0.3405,58.62,4622.0,10.9,7.059770929487916,0.12826011595341288
TOI-715 b,0.083,42.46,3074.0,16.2,13.0601000508501,0.0005104579589854105
TOI-733 b,0.0618,75.27,5585.0,9.3,4.916890419828636,0.9230895448601117
TOI-757 b,0.122,60.4,5278.0,9.7,5.794815306894341,0.411219667172125
TOI-762 Ab,0.03418,98.78,3266.0,16.11,11.136654890872352,0.003001497898710944
TOI-763 Ab,0.06,95.39,5450.0,10.28,5.382485756062993,0.6011816244239365
TOI-763 Ac,0.1,95.39,5450.0,10.28,5.382485756062993,0.6011816244239365
TOI-771 b,0.0207,25.28,3201.0,14.8,12.786114651948264,0.0006569830109805891
TOI-776 b,0.0652,27.19,3709.0,11.5,9.3279539620625,0.01587882692985854
TOI-776 c,0.1,27.19,3709.0,11.5,9.3279539620625,0.01587882692985854
TOI-778 b,0.06,162.0,6875.0,9.1,3.052424927286845,5.140791961149122
TOI-782 b,0.0578,52.21,3370.0,13.5,9.911231533946422,0.009279132718157421
TOI-784 b,0.038,64.59,5558.0,9.4,5.349173577284251,0.619912750471018
TOI-784 c,0.22,64.59,5558.0,9.4,5.349173577284251,0.619912750471018
TOI-813 b,0.423,265.1535,5907.0,10.3,3.1825131793166754,4.5603138033552995
TOI-824 b,0.02177,63.71,4616.0,11.1,7.078961974589792,0.12601295914523797
TOI-833 b,0.0171,41.7,3920.0,12.0,8.899319725131212,0.023565253172430932
TOI-836 b,0.0422,27.504,4552.0,9.9,7.703020703285114,0.07092375463802128
TOI-836 c,0.075,27.504,4552.0,9.9,7.703020703285114,0.07092375463802128
TOI-849 b,0.0155,225.2,5375.3,11.98,5.217158069103457,0.7000624319470591
TOI-858 B b,0.04445,251.7,5842.0,11.2,4.195583922258187,1.793768656567584
TOI-871 b,0.1054,68.04,4929.0,10.6,6.436178475297341,0.22778682953283974
TOI-880 b,0.0342,60.67,4935.0,10.0,6.08513002527976,0.31473713695481986
TOI-892 b,0.092,340.543,6261.0,11.46,3.7991402119475026,2.5843058770203884
TOI-904 b,0.056,46.089,3770.0,12.6,9.282013573631396,0.016565119398464844
TOI-904 c,0.312,46.089,3770.0,12.6,9.282013573631396,0.016565119398464844
TOI-905 Ab,0.04666,159.4,5300.0,11.2,5.187558414699531,0.7194102713038921
TOI-907 b,0.055,312.0,6224.0,10.4,2.9292270299077856,5.758497571717737
TOI-908 b,0.041657,175.7,5626.0,11.3,5.076141192523526,0.7971563739238335
TOI-942 b,0.04796,153.2732,4969.0,12.0,6.072668877052658,0.31837022853399016
TOI-942 c,0.0847,153.2732,4969.0,12.0,6.072668877052658,0.31837022853399016
TOI-954 Ab,0.04963,235.7,5710.0,10.3,3.4382020873783823,3.6034555152211243
TOI-969 b,0.02636,77.83,4435.0,12.0,7.5442648477561445,0.08209071926502175
TOI-969 c,2.54,77.83,4435.0,12.0,7.5442648477561445,0.08209071926502175
TRAPPIST-1 b,0.01111,12.1,2560.0,18.798,18.384073148417748,3.7876578464795303e-06
TRAPPIST-1 c,0.01521,12.1,2560.0,18.798,18.384073148417748,3.7876578464795303e-06
TRAPPIST-1 d,0.02144,12.1,2560.0,18.798,18.384073148417748,3.7876578464795303e-06
TRAPPIST-1 e,0.02817,12.1,2560.0,18.798,18.384073148417748,3.7876578464795303e-06
TRAPPIST-1 f,0.0371,12.1,2560.0,18.798,18.384073148417748,3.7876578464795303e-06
TRAPPIST-1 g,0.0451,12.1,2560.0,18.798,18.384073148417748,3.7876578464795303e-06
TRAPPIST-1 h,0.063,12.1,2560.0,18.798,18.384073148417748,3.7876578464795303e-06
TrES-1 Ab,0.0393,159.66,5242.82,11.79,5.774019375324837,0.41917198560187696
TrES-2 Ab,0.03555,220.0,5850.0,11.41,4.697886595888969,1.1293937021440055
TrES-4 Ab,0.05084,479.0,6200.0,11.592,3.190322432927184,4.527631021081349
TrES-5 b,0.02446,360.0,5171.0,13.72,5.938487496163564,0.3602508395016038
TW Hya b,0.075,60.0,4050.0,11.1,7.209243748081782,0.11176414517262077
TYC 1422-614-1 b,0.6879,759.0,4806.0,10.21,0.8087911205225993,40.59602878636626
TYC 1422-614-1 c,1.3916,759.0,4806.0,10.21,0.8087911205225993,40.59602878636626
TYC 1744-123-1 b,7100.0,68.8155,4047.0,11.78,7.591568651387563,0.0785909501681319
TYC 2534-698-1 c,0.4417,176.557,5696.11,10.7,4.465575295882289,1.3988459237509028
TYC 3056-264-1 b,1.25,81.1627,4788.11,11.3,6.753217569677142,0.1701033913126057
TYC 3318-01333-1 b,1.414,556.0,4776.0,9.9,1.174626042089713,28.98341685730389
TYC 3667-1280-1 b,0.21,481.0,5130.0,9.86,1.4492746181308398,22.505577044026282
TYC 3873-761-1 b,1.255,101.813,5349.0,10.5,5.460983827687587,0.5592506131566639
TYC 4282-605-1 b,0.422,700.0,4300.0,10.58,1.3545097999287155,24.558174447736363
TYC 7922-716-1 b,0.818,98.5197,5097.0,10.76,5.7923845964536955,0.4121413235154444
TYC 8025-428-1 b,5000.0,86.808,5255.0,10.489,5.7962012476338725,0.4106950807330467
TYC 8252-533-1 b,570.0,129.5,4500.0,11.2,5.638651157913646,0.47483151617554575
TYC 8321-266-1 b,1.157,120.762,6137.0,10.3,4.890348515104124,0.9459334733993959
TYC 8927-2833-1 b,2900.0,30.9771,4024.0,10.844,8.388796211281283,0.037712169355482925
TYC 8998-760-1 b,162.0,94.6,4573.0,11.13,6.250544317991038,0.27026031138152873
TYC 8998-760-1 c,320.0,94.6,4573.0,11.13,6.250544317991038,0.27026031138152873
TYC 9255-929-1 b,0.836,96.85,5188.16,11.06,6.129501874724353,0.3021337562940727
TYC 9486-927-1 b,6900.0,34.1154,3592.0,9.0,6.335247661452202,0.24997750863935705
UCAC2 9182345 b,0.455,81.373,4430.0,11.88,7.327598362296202,0.10022144383250894
UCAC3 113-933 b,6100.0,52.5829,3864.0,12.51,8.90577732895098,0.023425510737455593
UCAC4 204-003910 b,1400.0,41.9244,3681.0,12.839,9.72666572035998,0.010998506399898784
UCAC4 302-050985 b,0.647,64.6598,3925.0,12.39,8.336828215219183,0.039561132358138656
UCAC4 840-013771 b,19000.0,59.4897,3537.0,13.286,9.413791105843579,0.014671805385755418
UPM J1040-3551 b,1700.0,25.1984,3244.0,14.6,12.593135171733426,0.0007847763944975946
ups1 Hya b,3.9,76.1067,5177.6,4.11,-0.29711445631968925,112.42056989265255
ups And Ab,0.059,13.47,6212.0,4.09,3.4431620213850715,3.5870315077457224
ups And Ac,0.861,13.47,6212.0,4.09,3.4431620213850715,3.5870315077457224
ups And Ad,2.55,13.47,6212.0,4.09,3.4431620213850715,3.5870315077457224
ups And Ae,5.2456,13.47,6212.0,4.09,3.4431620213850715,3.5870315077457224
USco 1556 b,3500.0,141.0,3410.0,15.0,9.2539044367231,0.016999581318860386
USco 1602-2401 b,1000.0,143.344,4550.0,12.58,6.798102403766274,0.16321461258547923
USco 1610-1913 (AB)b,779.0,132.91,4140.0,13.56,7.942211709980253,0.05690039955280661
USco 1621 b,2880.0,138.0,3460.0,15.0,9.300604567993817,0.01628389048017591
VHS 1256-1257 b,179.0,12.7,2620.0,17.8,17.280981395220216,1.0461824778699519e-05
WASP-100 Ab,0.0457,364.411,6733.0,10.8,2.992042610097858,5.434792356778392
WASP-103 b,0.01985,470.0,6110.0,12.0,3.639510710321412,2.993613411883441
WASP-104 Ab,0.02918,143.0,5450.0,11.12,5.3433198126746895,0.6232640464290271
WASP-106 b,0.0917,283.0,6000.0,11.21,3.9510678223785494,2.246843746299147
WASP-108 Ab,0.0397,220.0,6000.0,11.2,4.487886595888968,1.3703937259669006
WASP-109 b,0.0463,330.0,6520.0,11.4,3.8074303006105623,2.5646486701627556
WASP-10 b,0.0371,90.0,4675.0,12.7,7.928787452803375,0.057608294605919666
WASP-110 b,0.0457,320.0,5400.0,12.3,4.774250108400471,1.052688689281508
WASP-111 Ab,0.03914,298.109,6510.0,10.3,2.9281245614447826,5.764347783058446
WASP-112 b,0.0382,450.0,5610.0,13.3,5.033937431123283,0.8287528359532712
WASP-113 Ab,0.05885,360.0,5890.0,11.8,4.018487496163564,2.1115676583010803
WASP-114 Ab,0.02851,460.0,5940.0,12.74,4.42621084159213,1.4504930871738309
WASP-118 Ab,0.05453,376.658,6404.0,11.02,3.140264019838007,4.741266772607885
WASP-119 b,0.0363,333.0,5650.0,12.2,4.5877788324684,1.2499379871784624
WASP-120 Ab,0.0522,381.174,6572.0,11.0,3.0943836519422234,4.945913757244147
WASP-121 b,0.02544,270.0,6460.0,10.4,3.243181179205063,4.312484313139207
WASP-122 Ab,0.03107,250.121,5875.0,11.0,4.009249218251789,2.129611153570578
WASP-123 Ab,0.0431,197.996,5737.0,11.1,4.616717917264948,1.2170623652026944
WASP-124 b,0.0499,433.0,6050.0,12.7,4.5175605182331715,1.3334471046134917
WASP-126 b,0.0449,234.0,5800.0,10.8,3.9539207129492855,2.240947668417648
WASP-127 Ab,0.0495,159.507,5828.0,10.15,4.136101265395586,1.8947830622151407
WASP-128 b,0.0359,422.0,5950.0,12.5,4.37343774519163,1.5227370049735602
WASP-129 Ab,0.0628,246.0,5900.0,12.3,5.345324464483104,0.6221143429742169
WASP-12 Ab,0.02344,432.5,6360.0,11.69,3.510069440995835,3.3726573728866276
WASP-130 Ab,0.1012,180.0,5625.0,11.1,4.823637474483469,1.0058773065535878
WASP-131 Ab,0.0602,250.0,6030.0,10.1,3.110299956639812,4.873938190770367
WASP-132 b,0.067,123.17,4686.0,12.4,6.947475292879783,0.1422361154145328
WASP-132 c,0.01833,123.17,4686.0,12.4,6.947475292879783,0.1422361154145328
WASP-132 d,2.71,123.17,4686.0,12.4,6.947475292879783,0.1422361154145328
WASP-133 b,0.0345,457.0,5700.0,12.9,4.600418999650747,1.2354705573591374
WASP-135 b,0.0243,300.0,5680.0,13.3,5.914393726401688,0.36833459375700983
WASP-136 Ab,0.0661,275.587,6067.2,9.98,2.7787063641817333,6.614811219249916
WASP-137 Ab,0.0519,289.0,6100.0,11.0,3.6955107862172607,2.84312324120173
WASP-138 b,0.0494,308.0,6272.0,11.81,4.367246417497778,1.5314451013478787
WASP-139 Ab,0.062,212.472,5151.0,12.48,5.84349147034386,0.3931908582506925
WASP-13 b,0.052,156.0,5826.0,10.42,4.4543770082276914,1.4133482864798659
WASP-140 Ab,0.0323,180.0,5260.0,11.12,4.843637474483469,0.9875179766394675
WASP-141 b,0.0469,570.0,5900.0,12.4,3.620625721637543,3.0461389605021854
WASP-142 b,0.0347,840.0,6010.0,12.3,2.6786035696905923,7.253682999580395
WASP-143 b,0.049,402.0,5900.0,12.6,4.5788697345776495,1.2602366518100074
WASP-146 b,0.0451,495.0,6100.0,12.9,4.426974005332156,1.4494738941384564
WASP-147 b,0.0549,426.0,5702.0,12.31,4.162952004486407,1.8484989073850875
WASP-148 b,0.08215,248.1,5460.0,12.0,5.026866178638954,0.8341680056398487
WASP-148 c,0.2044,248.1,5460.0,12.0,5.026866178638954,0.8341680056398487
WASP-14 Ab,0.036,160.0,6475.0,9.75,3.7294000867203767,2.755750946892376
WASP-150 b,0.0694,536.0,6093.0,12.0,3.3541760515361485,3.893404974108038
WASP-151 b,0.055,480.0,5871.0,12.9,4.493793813122064,1.3629580051402919
WASP-153 Ab,0.048,430.0,5914.0,12.8,4.632657722102067,1.1993250676306932
WASP-156 b,0.0451,140.0,4910.0,11.6,5.869359821608809,0.3839335560071744
WASP-157 b,0.0499,337.71,5772.0,12.9,5.257280395956515,0.6746644734231253
WASP-15 b,0.0499,308.0,6300.0,10.9,3.457246417497778,3.5408002969133254
WASP-163 Ab,0.0266,261.386,6472.0,12.54,5.45358838610276,0.563072925631536
WASP-166 b,0.0668,113.0,6050.0,9.36,4.0946077825829015,1.9685973083712924
WASP-167 b,0.0365,381.0,7043.0,10.5,2.5953751216219025,7.831590147491852
WASP-168 Ab,0.0519,303.941,6000.0,12.1,4.686053559937033,1.1417698640520852
WASP-169 b,0.0681,638.0,6110.0,12.2,3.175896606394188,4.588189613515047
WASP-170 Ab,0.0337,305.603,5593.0,12.79,5.364211933776064,0.6113856294812016
WASP-171 b,0.0504,774.0,5965.0,13.0,3.5562951965855376,3.2320786569387243
WASP-175 Ab,0.044,584.0,6229.0,12.0,3.1679357644380026,4.6219548021879495
WASP-176 b,0.0535,578.0,5902.0,12.0,3.1903608078973544,4.527470996358837
WASP-177 b,0.03957,178.0,5017.0,11.6,5.347899988455529,0.6206403463536385
WASP-178 b,0.0558,417.0,8640.0,9.95,1.8493197251312115,15.56940837166535
WASP-181 b,0.05427,443.0,5839.0,10.0,1.7679813688846515,16.780598733690635
WASP-182 b,0.0451,331.0,5638.0,12.0,4.400860031121406,1.4847590720659196
WASP-183 b,0.04632,328.0,5313.0,12.76,5.180630781441604,0.724015205896921
WASP-184 b,0.0627,640.0,6000.0,12.9,3.8691001300805645,2.423036453582741
WASP-186 b,0.06,280.0,6361.0,10.6,3.3642098432889025,3.8575899597425805
WASP-187 b,0.0671,376.0,6150.0,10.3,2.4240607753616956,9.17013416773157
WASP-189 Ab,0.05053,99.0,7996.0,6.6,1.6218240270122504,19.198636645032217
WASP-18 Ab,0.02047,100.0,6400.0,9.3,4.300000000000001,1.6292960326397214
WASP-190 b,0.0663,555.0,6400.0,11.7,2.9785350843866176,5.502828352438036
WASP-193 Ab,0.0676,377.72,6076.0,12.2,4.314150094929383,1.608199645429389
WASP-19 Ab,0.016634,266.54,5500.0,12.3,5.1711880330799485,0.7303394948191496
WASP-1 Ab,0.03958,393.072,6116.0,11.79,3.817639457554259,2.540646350878067
WASP-20 Ab,0.06003,210.0,5950.0,10.68,4.068903526330404,2.015758916201599
WASP-21 b,0.052,230.0,5800.0,11.6,4.791360819912034,1.0362288322846698
WASP-22 b,0.04698,300.0,6000.0,12.0,4.614393726401687,1.2196704711159334
WASP-24 Ab,0.03651,332.5,6075.0,11.3,3.6910417518043843,2.8548500320084575
WASP-25 b,0.0474,169.0,5750.0,11.9,5.760566476931633,0.4243980787935919
WASP-26 Ab,0.03985,250.0,5950.0,11.3,4.310299956639813,1.6139126191466209
WASP-28 b,0.04469,410.0,6150.0,12.0,3.9360807164013227,2.2780734021620916
WASP-29 Ab,0.047,80.0,4800.0,11.3,6.784550065040284,0.16526465220061393
WASP-2 Ab,0.03138,144.0,5150.0,11.98,6.188187539523751,0.2862364811080544
WASP-30 b,0.05325,366.0,6201.0,11.91,4.092594573027947,1.9722509357587725
WASP-31 b,0.04657,400.0,6200.0,11.7,3.6897000433601868,2.858380119763285
WASP-33 Ab,0.02558,116.0,7400.0,8.3,2.977710053865408,5.507011437327025
WASP-34 b,0.0545,120.0,5700.0,10.4,5.004093769761877,0.8518487532126819
WASP-34 c,5.05,120.0,5700.0,10.4,5.004093769761877,0.8518487532126819
WASP-36 Ab,0.02624,450.0,5881.0,12.7,4.433937431123281,1.4402073651479919
WASP-37 b,0.04339,338.0,5800.0,12.7,5.055416498611725,0.81251876653811
WASP-38 b,0.07551,110.0,6150.0,9.42,4.213036574208875,1.7651652549331716
WASP-39 b,0.0486,230.0,5400.0,12.11,5.301360819912034,0.6478219694112117
WASP-3 Ab,0.0313,231.161,6352.0,10.64,3.8204271772416636,2.534131393564604
WASP-41 b,0.04,180.0,5450.0,11.6,5.323637474483469,0.634665674215941
WASP-41 c,1.07,180.0,5450.0,11.6,5.323637474483469,0.634665674215941
WASP-47 b,0.052,266.69,5552.0,11.9,4.769966343114945,1.0568502701518947
WASP-47 c,1.41,266.69,5552.0,11.9,4.769966343114945,1.0568502701518947
WASP-47 d,0.088,266.69,5552.0,11.9,4.769966343114945,1.0568502701518947
WASP-47 e,0.0173,266.69,5552.0,11.9,4.769966343114945,1.0568502701518947
WASP-49 Ab,0.03873,194.553,5597.0,11.35,4.904810340019505,0.9334173389752969
WASP-4 b,0.02312,300.0,5500.0,12.6,5.214393726401687,0.7018470994709336
WASP-50 b,0.02913,230.0,5400.0,11.6,4.791360819912034,1.0362288322846698
WASP-52 b,0.0272,140.0,5000.0,12.0,6.269359821608809,0.26561712482080324
WASP-54 Ab,0.053,251.303,6097.47,10.41,3.409011634321862,3.7016499446958617
WASP-55 Ab,0.0533,299.97,5900.0,11.8,4.414610884500727,1.4660731707535377
WASP-56 Ab,0.05614,321.084,5797.0,11.48,3.9469066765405643,2.255471425390879
WASP-58 Ab,0.0561,300.0,5800.0,11.66,4.274393726401687,1.6681784610733315
WASP-59 Ab,0.0697,125.0,4650.0,13.0,7.515449934959719,0.08429853476798863
WASP-5 b,0.02729,297.0,5700.0,12.26,4.8962177534139375,0.9408337725759989
WASP-61 b,0.0514,480.0,6250.0,12.5,4.093793813122064,1.970073706486311
WASP-62 b,0.0581,160.0,6230.0,10.3,4.279400086720377,1.6605041498834885
WASP-63 b,0.0574,330.0,5550.0,11.2,3.6074303006105612,3.083385883425528
WASP-64 Bb,0.02648,369.926,5652.0,12.7,4.859425717582168,0.9732618786173831
WASP-65 b,0.0334,310.0,5600.0,11.9,4.443191530828637,1.4279841522378136
WASP-66 b,0.0546,380.0,6600.0,11.6,3.701082016915949,2.82857170854265
