planet_name,planet_status,orbital_period,semi_major_axis,star_name,mag_v,star_teff,star_distance,referenced_planet,harmonic_ratio,luminosity,habitable_zone_status,HZ_distance_recent_venus,HZ_distance_runaway_greenhouse,HZ_distance_maximum_greenhouse,HZ_distance_early_mars,stellar_flux_recent_venus,stellar_flux_runaway_greenhouse,stellar_flux_maximum_greenhouse,stellar_flux_early_mars
GJ 739 c,Candidate,266.489,0.687,GJ 739,11.0,5988.457018,14.15,,,0.003404082,Not in HZ,0.043349167756376136,0.05475584753200969,0.09605974028433106,0.10131905871322315,1.8115006118316985,1.1353741500670544,0.36890725559167475,0.3316024421512945
GJ 739 d,Candidate,138.73,43.87739057,GJ 739,11.0,5988.457018,14.15,,,0.003404082,Not in HZ,0.043349167756376136,0.05475584753200969,0.09605974028433106,0.10131905871322315,1.8115006118316985,1.1353741500670544,0.36890725559167475,0.3316024421512945
HD 10180 b,Candidate,1.17768,0.02225,HD 10180,7.33,5911.0,39.4,,,0.1,Not in HZ,0.23607072440832347,0.29818201172277153,0.5240663756916891,0.5527594638624235,1.7943854314916245,1.1247010979806245,0.36410564135027607,0.3272861490985556
HD 10180 i,Candidate,9.655,0.0904,HD 10180,7.33,5911.0,39.4,,,0.1,Not in HZ,0.23607072440832347,0.29818201172277153,0.5240663756916891,0.5527594638624235,1.7943854314916245,1.1247010979806245,0.36410564135027607,0.3272861490985556
HD 10180 j,Candidate,67.55,0.33,HD 10180,7.33,5911.0,39.4,,,0.1,Conservative HZ,0.23607072440832347,0.29818201172277153,0.5240663756916891,0.5527594638624235,1.7943854314916245,1.1247010979806245,0.36410564135027607,0.3272861490985556
HD 30177 Ad,Candidate,20.427938,0.1493,HD 30177 A,8.41,5580.0,54.7,,,0.036982818,Not in HZ,0.14644739377813765,0.18495923906835063,0.32800350724622535,0.3459619440928017,1.7243948048,1.0810553744,0.343750252,0.30898923024
HD 30177 Ae,Candidate,59.992133,0.30618,HD 30177 A,8.41,5580.0,54.7,,,0.036982818,Conservative HZ,0.14644739377813765,0.18495923906835063,0.32800350724622535,0.3459619440928017,1.7243948048,1.0810553744,0.343750252,0.30898923024
HD 4917 c,Candidate,821.0,43.87739057,HD 4917,8.04,4802.0,134.4,,,0.0519996,Not in HZ,0.18078867925384742,0.22827998138051409,0.41650891118288413,0.4393078888026939,1.590953692022573,0.9978478961212196,0.2997446275541383,0.26943995586071356
HD 4917 d,Candidate,1093.0,43.87739057,HD 4917,8.04,4802.0,134.4,,,0.0519996,Not in HZ,0.18078867925384742,0.22827998138051409,0.41650891118288413,0.4393078888026939,1.590953692022573,0.9978478961212196,0.2997446275541383,0.26943995586071356
HIP 14342 b,Candidate,103229.8144,43.87739057,HIP 14342,8.66,5988.457018,88.9,,,0.029376497,Not in HZ,0.12734466668715724,0.1608534953271612,0.28218986065225554,0.2976398954970508,1.8115006118316983,1.1353741500670542,0.3689072555916747,0.33160244215129453
HIP 14342 c,Candidate,103229.8144,43.87739057,HIP 14342,8.66,5988.457018,88.9,,,0.029376497,Not in HZ,0.12734466668715724,0.1608534953271612,0.28218986065225554,0.2976398954970508,1.8115006118316983,1.1353741500670542,0.3689072555916747,0.33160244215129453
HIP 96516  b,Candidate,100.7901318,0.424,HIP 96516,5.66,4890.0,177.583,,,0.465586094,Not in HZ,0.5388626952073853,0.6804319008735985,1.2368991236391156,1.3046077511852148,1.6034069528762294,1.0056125097782898,0.30432065976842493,0.27355212413634905
HIP 96516  c,Candidate,206.1564339,0.683,HIP 96516,5.66,4890.0,177.583,,,0.465586094,Conservative HZ,0.5388626952073853,0.6804319008735985,1.2368991236391156,1.3046077511852148,1.6034069528762294,1.0056125097782898,0.30432065976842493,0.27355212413634905
K00521.02,Candidate,10.8204488,0.0958,Kepler-1989 A,14.29,5953.0,1252.13,,,0.000164437,Not in HZ,0.00954827556675557,0.012060627907776922,0.021175749809016837,0.022335136589780365,1.8036391602571682,1.1304717320434898,0.3667093223641737,0.32962665203750185
K00732.02,Candidate,3.29534933,0.044,2MASS J19131869+4722537,11.57451405,5546.0,24949.97293,,,0.002005369,Conservative HZ,0.03416964268871881,0.04315491138116164,0.07660903070202318,0.08080341887746571,1.7175659518753772,1.0767970048445081,0.34169164704360067,0.3071388995342866
K00732.03,Candidate,5.25448795,0.06,2MASS J19131869+4722537,11.57451405,5546.0,24949.97293,,,0.002005369,Conservative HZ,0.03416964268871881,0.04315491138116164,0.07660903070202318,0.08080341887746571,1.7175659518753772,1.0767970048445081,0.34169164704360067,0.3071388995342866
K01082.01,Candidate,6.50323791,0.0654,2MASS J19283467+4709264,11.57451405,5258.0,24949.97293,,,0.002005369,Conservative HZ,0.034724996812657075,0.04385245316090911,0.0785926677137425,0.08289544230945306,1.663067467270157,1.0428131772906595,0.3246610852781862,0.2918320532729407
K01082.02,Candidate,4.09666758,0.048,2MASS J19283467+4709264,11.57451405,5258.0,24949.97293,,,0.002005369,Conservative HZ,0.034724996812657075,0.04385245316090911,0.0785926677137425,0.08289544230945306,1.663067467270157,1.0428131772906595,0.3246610852781862,0.2918320532729407
K01082.04,Candidate,9.6550435,0.0851,2MASS J19283467+4709264,11.57451405,5258.0,24949.97293,,,0.002005369,Not in HZ,0.034724996812657075,0.04385245316090911,0.0785926677137425,0.08289544230945306,1.663067467270157,1.0428131772906595,0.3246610852781862,0.2918320532729407
K01239.01,Candidate,0.783276166,0.0173,2MASS J19284286+4200212,11.57451405,6108.0,24949.97293,,,0.002005369,Not in HZ,0.03302868737187305,0.04172121794541826,0.07300088792288277,0.0769976603532873,1.8382800268674373,1.1520739082117488,0.3763032871029453,0.33825111686927534
K01239.02,Candidate,3.17405968,0.0441,2MASS J19284286+4200212,11.57451405,6108.0,24949.97293,,,0.002005369,Conservative HZ,0.03302868737187305,0.04172121794541826,0.07300088792288277,0.0769976603532873,1.8382800268674373,1.1520739082117488,0.3763032871029453,0.33825111686927534
K01499.02,Candidate,0.840591182,0.0161,2MASS J19505382+4331387,11.57451405,5440.0,24949.97293,,,0.002005369,Not in HZ,0.034378234940276156,0.0434169340032979,0.07733206174988563,0.08156597821346535,1.6967862909540805,1.06383921298384,0.33533209251880003,0.30142286891630404
K01499.03,Candidate,6.20925415,0.061,2MASS J19505382+4331387,11.57451405,5440.0,24949.97293,,,0.002005369,Conservative HZ,0.034378234940276156,0.0434169340032979,0.07733206174988563,0.08156597821346535,1.6967862909540805,1.06383921298384,0.33533209251880003,0.30142286891630404
K01590.01,Candidate,12.89010472,0.0973,Kepler-1756,11.57451405,4915.0,756.88,,,0.002005369,Not in HZ,0.035324741572831345,0.04460550228835817,0.08100100939827819,0.08543510541985892,1.607075611560015,1.007899961808143,0.3056422832330265,0.2747398000322218
K01590.03,Candidate,4.74664825,0.05,Kepler-1756,11.57451405,4915.0,756.88,,,0.002005369,Conservative HZ,0.035324741572831345,0.04460550228835817,0.08100100939827819,0.08543510541985892,1.607075611560015,1.007899961808143,0.3056422832330265,0.2747398000322218
K01681.01,Candidate,6.93911381,0.0532,Kepler-1984 A,16.19,3638.0,203.05,,,2.86e-05,Not in HZ,0.004380582436395022,0.0055301356766230695,0.010668942189184655,0.011252342034574607,1.490398202181055,0.9351783848603836,0.2512599733663494,0.225881250550484
K01681.03,Candidate,3.53106745,0.0339,Kepler-1984 A,16.19,3638.0,203.05,,,2.86e-05,Not in HZ,0.004380582436395022,0.0055301356766230695,0.010668942189184655,0.011252342034574607,1.490398202181055,0.9351783848603836,0.2512599733663494,0.225881250550484
K01681.04,Candidate,21.9140546,0.1092,Kepler-1984 A,16.19,3638.0,203.05,,,2.86e-05,Not in HZ,0.004380582436395022,0.0055301356766230695,0.010668942189184655,0.011252342034574607,1.490398202181055,0.9351783848603836,0.2512599733663494,0.225881250550484
K01860.03,Candidate,3.076452083,0.0414,2MASS J19261367+3913382,11.57451405,5977.0,24949.97293,,,0.002005369,Not in HZ,0.03329531891684941,0.04205633100365391,0.07380009990954119,0.07784069670839742,1.8089557310907642,1.1337871560877093,0.3681971288259429,0.3309640850060051
K01860.04,Candidate,24.8435099,0.1667,2MASS J19261367+3913382,11.57451405,5977.0,24949.97293,,,0.002005369,Not in HZ,0.03329531891684941,0.04205633100365391,0.07380009990954119,0.07784069670839742,1.8089557310907642,1.1337871560877093,0.3681971288259429,0.3309640850060051
K01884.01,Candidate,23.11844759,0.1437,2MASS J19433657+3955060,11.57451405,5275.0,24949.97293,,,0.002005369,Not in HZ,0.03469331975092429,0.04381267148796438,0.07847411273540501,0.08277041482049168,1.666105812501314,1.0447077746920432,0.3256427915037765,0.2927143633674118
K01884.02,Candidate,4.77502001,0.0502,2MASS J19433657+3955060,11.57451405,5275.0,24949.97293,,,0.002005369,Conservative HZ,0.03469331975092429,0.04381267148796438,0.07847411273540501,0.08277041482049168,1.666105812501314,1.0447077746920432,0.3256427915037765,0.2927143633674118
K02037.02,Candidate,5.47715929,0.0576,Kepler-1995,15.51,4693.0,595.331,,,5.35e-05,Not in HZ,0.005825400352603301,0.007355472562761478,0.013484089536800567,0.014222141222900817,1.5765299531504064,0.9888550194612235,0.29424597221386223,0.2644988623829096
K02037.03,Candidate,8.56266484,0.0776,Kepler-1995,15.51,4693.0,595.331,,,5.35e-05,Not in HZ,0.005825400352603301,0.007355472562761478,0.013484089536800567,0.014222141222900817,1.5765299531504064,0.9888550194612235,0.29424597221386223,0.2644988623829096
K02093.01,Candidate,6.78341538,0.0732,2MASS J19314900+4156052,11.57451405,6487.0,24949.97293,,,0.002005369,Optimistic HZ,0.032282901655240316,0.04078366412598877,0.07087610292817953,0.074756197683617,1.924195394749625,1.205651564674127,0.39920377253967443,0.35883920804829245
K02093.02,Candidate,2.5081152,0.0377,2MASS J19314900+4156052,11.57451405,6487.0,24949.97293,,,0.002005369,Not in HZ,0.032282901655240316,0.04078366412598877,0.07087610292817953,0.074756197683617,1.924195394749625,1.205651564674127,0.39920377253967443,0.35883920804829245
K02093.03,Candidate,0.992140132,0.0203,2MASS J19314900+4156052,11.57451405,6487.0,24949.97293,,,0.002005369,Not in HZ,0.032282901655240316,0.04078366412598877,0.07087610292817953,0.074756197683617,1.924195394749625,1.205651564674127,0.39920377253967443,0.35883920804829245
K02220.04,Candidate,7.66464553,0.0733,2MASS J19363310+4222138,11.57451405,5975.0,24949.97293,,,0.002005369,Conservative HZ,0.03329940393839182,0.0420614648901634,0.07381252744382591,0.07785380545756469,1.808511929160764,1.133510400184393,0.3680731553651515,0.33085264125844677
K02220.05,Candidate,11.9294568,0.0984,2MASS J19363310+4222138,11.57451405,5975.0,24949.97293,,,0.002005369,Not in HZ,0.03329940393839182,0.0420614648901634,0.07381252744382591,0.07785380545756469,1.808511929160764,1.133510400184393,0.3680731553651515,0.33085264125844677
K02248.02,Candidate,9.4907638,0.082,Kepler-1813 A,15.682,5167.0,809.32,,,4.56e-05,Not in HZ,0.00526147641392918,0.006644276377682981,0.011947339539277142,0.012601413419341427,1.6472123391268452,1.032926606345108,0.31946437131329736,0.28716157254572205
K02248.04,Candidate,2.64622695,0.035,Kepler-1813 A,15.682,5167.0,809.32,,,4.56e-05,Not in HZ,0.00526147641392918,0.006644276377682981,0.011947339539277142,0.012601413419341427,1.6472123391268452,1.032926606345108,0.31946437131329736,0.28716157254572205
K02311.01,Candidate,191.864193,43.87739057,2MASS J19085788+3919579,11.57451405,5988.457018,24949.97293,,,0.002005369,Not in HZ,0.033271923286914785,0.04202692814851236,0.07372903506852481,0.0777657363101955,1.8115006118316985,1.1353741500670544,0.36890725559167475,0.33160244215129453
K02311.02,Candidate,13.72549689,43.87739057,2MASS J19085788+3919579,11.57451405,5988.457018,24949.97293,,,0.002005369,Not in HZ,0.033271923286914785,0.04202692814851236,0.07372903506852481,0.0777657363101955,1.8115006118316985,1.1353741500670544,0.36890725559167475,0.33160244215129453
K02357.01,Candidate,2.42087351,0.0349,2MASS J19324890+4303252,11.57451405,5982.0,24949.97293,,,0.002005369,Not in HZ,0.033285107565982276,0.042043497755446704,0.0737690597127287,0.07780795501234758,1.8100658200444493,1.1344794102241869,0.36850705051643906,0.3312426839087369
K02357.02,Candidate,15.9042292,0.1224,2MASS J19324890+4303252,11.57451405,5982.0,24949.97293,,,0.002005369,Not in HZ,0.033285107565982276,0.042043497755446704,0.0737690597127287,0.07780795501234758,1.8100658200444493,1.1344794102241869,0.36850705051643906,0.3312426839087369
K02369.02,Candidate,6.3143447,0.068,2MASS J19025298+4051250,11.57451405,6075.0,24949.97293,,,0.002005369,Conservative HZ,0.033095630239441724,0.04180535835647976,0.07319939228280632,0.07720705250457958,1.8308509325481142,1.1474410847684429,0.37426511282677644,0.33641887273825183
K02369.03,Candidate,7.227407,0.0744,2MASS J19025298+4051250,11.57451405,6075.0,24949.97293,,,0.002005369,Optimistic HZ,0.033095630239441724,0.04180535835647976,0.07319939228280632,0.07720705250457958,1.8308509325481142,1.1474410847684429,0.37426511282677644,0.33641887273825183
K02410.01,Candidate,186.6543548,43.87739057,2MASS J19025831+4451281,11.57451405,5988.457018,24949.97293,,,0.002005369,Not in HZ,0.033271923286914785,0.04202692814851236,0.07372903506852481,0.0777657363101955,1.8115006118316985,1.1353741500670544,0.36890725559167475,0.33160244215129453
K02410.02,Candidate,86.59322294,43.87739057,2MASS J19025831+4451281,11.57451405,5988.457018,24949.97293,,,0.002005369,Not in HZ,0.033271923286914785,0.04202692814851236,0.07372903506852481,0.0777657363101955,1.8115006118316985,1.1353741500670544,0.36890725559167475,0.33160244215129453
K02421.01,Candidate,2.27049088,0.0275,2MASS J19534063+4504172,11.57451405,4671.0,24949.97293,,,0.002005369,Not in HZ,0.03569675848117252,0.04507246157132609,0.0827075548202768,0.08723449456968693,1.5737535955482038,0.9871240722985273,0.2931594742703972,0.26352255879626396
K02421.02,Candidate,4.02320508,0.0402,2MASS J19534063+4504172,11.57451405,4671.0,24949.97293,,,0.002005369,Not in HZ,0.03569675848117252,0.04507246157132609,0.0827075548202768,0.08723449456968693,1.5737535955482038,0.9871240722985273,0.2931594742703972,0.26352255879626396
K02449.01,Candidate,53.3572551,0.2806,2MASS J19261212+5049322,11.57451405,5893.0,24949.97293,,,0.002005369,Not in HZ,0.033467032099716194,0.0422721243732708,0.07432754069542064,0.07839704278940907,1.790440514424283,1.1222410477672702,0.36299009155749024,0.32628336690498944
K02449.02,Candidate,0.912340414,0.0186,2MASS J19261212+5049322,11.57451405,5893.0,24949.97293,,,0.002005369,Not in HZ,0.033467032099716194,0.0422721243732708,0.07432754069542064,0.07839704278940907,1.790440514424283,1.1222410477672702,0.36299009155749024,0.32628336690498944
K02554.01,Candidate,39.7559367,0.1829,2MASS J19293114+4738406,11.57451405,4401.0,24949.97293,,,0.002005369,Not in HZ,0.036046715775637686,0.04551159583190094,0.08455573466773905,0.08918298474553508,1.5433445502650274,0.9681667625674588,0.2804840453681408,0.2521333481439033
K02554.02,Candidate,10.27130881,0.0742,2MASS J19293114+4738406,11.57451405,4401.0,24949.97293,,,0.002005369,Conservative HZ,0.036046715775637686,0.04551159583190094,0.08455573466773905,0.08918298474553508,1.5433445502650274,0.9681667625674588,0.2804840453681408,0.2521333481439033
K02610.01,Candidate,24.1071656,0.1872,2MASS J19282240+3736485,11.57451405,6585.0,24949.97293,,,0.002005369,Not in HZ,0.03210059446656109,0.04055443073473946,0.07037850826957584,0.07423123660479758,1.946113417352264,1.2193199454918935,0.40486868060190156,0.36393255482039677
K02610.02,Candidate,115.229503,0.5311,2MASS J19282240+3736485,11.57451405,6585.0,24949.97293,,,0.002005369,Not in HZ,0.03210059446656109,0.04055443073473946,0.07037850826957584,0.07423123660479758,1.946113417352264,1.2193199454918935,0.40486868060190156,0.36393255482039677
K02639.01,Candidate,25.1080579,0.1707,2MASS J19012764+4912056,11.57451405,6133.0,24949.97293,,,0.002005369,Not in HZ,0.032978108309972595,0.04165764342822932,0.0728518261005944,0.07684042132116661,1.8439231510696374,1.1555929949801207,0.37784476772144776,0.3396368639805184
K02639.02,Candidate,2.121023807,0.0329,2MASS J19012764+4912056,11.57451405,6133.0,24949.97293,,,0.002005369,Not in HZ,0.032978108309972595,0.04165764342822932,0.0728518261005944,0.07684042132116661,1.8439231510696374,1.1555929949801207,0.37784476772144776,0.3396368639805184
K02696.01,Candidate,96.4561033,0.4615,2MASS J18573982+4839288,11.57451405,7030.0,24949.97293,,,0.002005369,Not in HZ,0.03136089003668735,0.03962413311602091,0.0684367446451099,0.07218243691235629,2.03900146484375,1.2772465820312497,0.42816938476562505,0.38488520507812496
K02696.02,Candidate,44.5645251,0.2758,2MASS J18573982+4839288,11.57451405,7030.0,24949.97293,,,0.002005369,Not in HZ,0.03136089003668735,0.03962413311602091,0.0684367446451099,0.07218243691235629,2.03900146484375,1.2772465820312497,0.42816938476562505,0.38488520507812496
K02840.01,Candidate,3.67934645,0.043,2MASS J19532486+4149122,11.57451405,5676.0,24949.97293,,,0.002005369,Conservative HZ,0.03390897568964677,0.04282743550790605,0.07573715317172282,0.07988384364338708,1.744074190163284,1.0933272122704238,0.34960396031945723,0.3142507994535236
K02840.02,Candidate,7.446473,0.0688,2MASS J19532486+4149122,11.57451405,5676.0,24949.97293,,,0.002005369,Conservative HZ,0.03390897568964677,0.04282743550790605,0.07573715317172282,0.07988384364338708,1.744074190163284,1.0933272122704238,0.34960396031945723,0.3142507994535236
K02859.03,Candidate,4.28884513,0.0455,2MASS J19151953+4733071,11.57451405,5374.0,24949.97293,,,0.002005369,Conservative HZ,0.0345058282668394,0.04357719574802842,0.07778678328827347,0.0820455469071574,1.6842609674824638,1.0560287415189118,0.3314230213077735,0.2979094422921385
K02859.04,Candidate,2.90513091,0.0351,2MASS J19151953+4733071,11.57451405,5374.0,24949.97293,,,0.002005369,Not in HZ,0.0345058282668394,0.04357719574802842,0.07778678328827347,0.0820455469071574,1.6842609674824638,1.0560287415189118,0.3314230213077735,0.2979094422921385
K02859.05,Candidate,5.43099314,0.0532,2MASS J19151953+4733071,11.57451405,5374.0,24949.97293,,,0.002005369,Conservative HZ,0.0345058282668394,0.04357719574802842,0.07778678328827347,0.0820455469071574,1.6842609674824638,1.0560287415189118,0.3314230213077735,0.2979094422921385
K02949.01,Candidate,10.1749173,0.0974,2MASS J19033018+4119567,11.57451405,6197.0,24949.97293,,,0.002005369,Not in HZ,0.032849264095397505,0.04149568802954379,0.07247557817878988,0.07644352817126014,1.8584163071735977,1.164631030499272,0.3817780187210671,0.34317279399755474
K02949.02,Candidate,3.75032103,0.0501,2MASS J19033018+4119567,11.57451405,6197.0,24949.97293,,,0.002005369,Conservative HZ,0.032849264095397505,0.04149568802954379,0.07247557817878988,0.07644352817126014,1.8584163071735977,1.164631030499272,0.3817780187210671,0.34317279399755474
K02971.01,Candidate,6.0960013,0.0663,2MASS J19493448+3949445,11.57451405,6234.0,24949.97293,,,0.002005369,Conservative HZ,0.03277526709451348,0.04140267043380899,0.07226168007176703,0.07621788984951348,1.8668173047700232,1.1698699616471526,0.38404152703098626,0.34520768504874993
K02971.02,Candidate,31.9536205,0.2001,2MASS J19493448+3949445,11.57451405,6234.0,24949.97293,,,0.002005369,Not in HZ,0.03277526709451348,0.04140267043380899,0.07226168007176703,0.07621788984951348,1.8668173047700232,1.1698699616471526,0.38404152703098626,0.34520768504874993
K03029.01,Candidate,18.9762163,0.133,2MASS J19550200+4109355,11.57451405,5472.0,24949.97293,,,0.002005369,Not in HZ,0.03431570761368996,0.043338393476465155,0.07711277662762729,0.08133470729113706,1.7029754199160378,1.0676986178608205,0.33724196777616455,0.3031394658295437
K03029.02,Candidate,6.34728429,0.0641,2MASS J19550200+4109355,11.57451405,5472.0,24949.97293,,,0.002005369,Conservative HZ,0.03431570761368996,0.043338393476465155,0.07711277662762729,0.08133470729113706,1.7029754199160378,1.0676986178608205,0.33724196777616455,0.3031394658295437
K03043.01,Candidate,3.08941419,0.0408,2MASS J19334338+4641315,11.57451405,5959.0,24949.97293,,,0.002005369,Not in HZ,0.03333209298843321,0.04210254677830796,0.0739121817432699,0.07795892204102658,1.804966424354786,1.1312994161893979,0.3670812932910609,0.3299610267595853
K03043.02,Candidate,7.2929891,0.0723,2MASS J19334338+4641315,11.57451405,5959.0,24949.97293,,,0.002005369,Conservative HZ,0.03333209298843321,0.04210254677830796,0.0739121817432699,0.07795892204102658,1.804966424354786,1.1312994161893979,0.3670812932910609,0.3299610267595853
K03068.01,Candidate,3.91679363,0.0442,2MASS J19210246+3821179,11.57451405,4886.0,24949.97293,,,0.002005369,Not in HZ,0.03537154677216243,0.04466425958590964,0.08120480795839927,0.0856500014335964,1.6028253180719738,1.005249855230355,0.3041100760814215,0.2733628842001659
K03068.02,Candidate,6.65169435,0.0629,2MASS J19210246+3821179,11.57451405,4886.0,24949.97293,,,0.002005369,Conservative HZ,0.03537154677216243,0.04466425958590964,0.08120480795839927,0.0856500014335964,1.6028253180719738,1.005249855230355,0.3041100760814215,0.2733628842001659
K03083.01,Candidate,10.18316272,0.0929,2MASS J19115492+4240456,11.57451405,5942.0,24949.97293,,,0.002005369,Not in HZ,0.03336683937071978,0.042146213509053884,0.07401851544576254,0.0780710836272005,1.801209197115921,1.128956403533884,0.3660273657527046,0.3290136243211376
K03083.02,Candidate,6.23219191,0.067,2MASS J19115492+4240456,11.57451405,5942.0,24949.97293,,,0.002005369,Conservative HZ,0.03336683937071978,0.042146213509053884,0.07401851544576254,0.0780710836272005,1.801209197115921,1.128956403533884,0.3660273657527046,0.3290136243211376
K03083.03,Candidate,8.2942479,0.081,2MASS J19115492+4240456,11.57451405,5942.0,24949.97293,,,0.002005369,Not in HZ,0.03336683937071978,0.042146213509053884,0.07401851544576254,0.0780710836272005,1.801209197115921,1.128956403533884,0.3660273657527046,0.3290136243211376
K03111.01,Candidate,10.76798991,0.1016,2MASS J19541844+4437178,11.57451405,6070.0,24949.97293,,,0.002005369,Not in HZ,0.033105788974087585,0.04181812662630742,0.07322963885380078,0.07723895790225782,1.82972748702743,1.1467404985918899,0.3739560057864251,0.336140998428909
K03111.02,Candidate,4.32849536,0.0553,2MASS J19541844+4437178,11.57451405,6070.0,24949.97293,,,0.002005369,Conservative HZ,0.033105788974087585,0.04181812662630742,0.07322963885380078,0.07723895790225782,1.82972748702743,1.1467404985918899,0.3739560057864251,0.336140998428909
K03196.01,Candidate,4.96064303,0.0607,2MASS J18532411+4520208,11.57451405,6422.0,24949.97293,,,0.002005369,Conservative HZ,0.03240671235424844,0.040939333153390677,0.071218631507983,0.07511755395536314,1.909520602636351,1.1965001805717441,0.3953730368596615,0.3553950887217608
K03196.02,Candidate,6.88298548,0.0755,2MASS J18532411+4520208,11.57451405,6422.0,24949.97293,,,0.002005369,Not in HZ,0.03240671235424844,0.040939333153390677,0.071218631507983,0.07511755395536314,1.909520602636351,1.1965001805717441,0.3953730368596615,0.3553950887217608
K03283.02,Candidate,20.5719613,0.1353,2MASS J19042138+4522084,11.57451405,4944.0,24949.97293,,,0.002005369,Not in HZ,0.03527727492983195,0.044545912738957645,0.08079708194519969,0.0852200709673154,1.6114032590144471,1.0105983227813142,0.30718707936159795,0.27612804244435535
K03283.03,Candidate,87.707513,0.3558,2MASS J19042138+4522084,11.57451405,4944.0,24949.97293,,,0.002005369,Not in HZ,0.03527727492983195,0.044545912738957645,0.08079708194519969,0.0852200709673154,1.6114032590144471,1.0105983227813142,0.30718707936159795,0.27612804244435535
K03340.01,Candidate,8.9539813,0.0823,2MASS J19060244+3837059,11.57451405,6168.0,24949.97293,,,0.002005369,Not in HZ,0.03290752354300092,0.04156892055569293,0.072645097828566,0.07662235050407201,1.8518418551940463,1.1605311528031714,0.37999831530875966,0.34157286004525855
K03340.02,Candidate,13.7280953,0.1094,2MASS J19060244+3837059,11.57451405,6168.0,24949.97293,,,0.002005369,Not in HZ,0.03290752354300092,0.04156892055569293,0.072645097828566,0.07662235050407201,1.8518418551940463,1.1605311528031714,0.37999831530875966,0.34157286004525855
K03341.01,Candidate,27.0968975,0.1832,2MASS J19285514+4048322,11.57451405,6202.0,24949.97293,,,0.002005369,Not in HZ,0.03283924178088685,0.041483089711298916,0.07244651546450563,0.07641287043771568,1.8595508324501002,1.1653385294077667,0.3820843890398824,0.3434482190816178
K03341.02,Candidate,11.5474155,0.1038,2MASS J19285514+4048322,11.57451405,6202.0,24949.97293,,,0.002005369,Not in HZ,0.03283924178088685,0.041483089711298916,0.07244651546450563,0.07641287043771568,1.8595508324501002,1.1653385294077667,0.3820843890398824,0.3434482190816178
K03395.01,Candidate,10.0051616,0.0873,2MASS J19060969+3819573,11.57451405,5912.0,24949.97293,,,0.002005369,Not in HZ,0.03342817868720499,0.042223298530304876,0.07420727465038471,0.07827018695220705,1.7946049741101218,1.1248380048224125,0.36416762458369095,0.32734186678412464
K03395.02,Candidate,5.0395851,0.0552,2MASS J19060969+3819573,11.57451405,5912.0,24949.97293,,,0.002005369,Conservative HZ,0.03342817868720499,0.042223298530304876,0.07420727465038471,0.07827018695220705,1.7946049741101218,1.1248380048224125,0.36416762458369095,0.32734186678412464
K03398.02,Candidate,35.8022845,0.2152,2MASS J19415954+3838402,11.57451405,6444.0,24949.97293,,,0.002005369,Not in HZ,0.03236456907351189,0.04088634676319627,0.07110161307195702,0.07499410429692265,1.9144967762170397,1.1996033830201303,0.3966755110079181,0.35656610111732484
K03398.03,Candidate,4.32708542,0.0526,2MASS J19415954+3838402,11.57451405,6444.0,24949.97293,,,0.002005369,Conservative HZ,0.03236456907351189,0.04088634676319627,0.07110161307195702,0.07499410429692265,1.9144967762170397,1.1996033830201303,0.3966755110079181,0.35656610111732484
K03420.01,Candidate,5.7745081,0.0646,2MASS J19360367+4249277,11.57451405,6063.0,24949.97293,,,0.002005369,Conservative HZ,0.03312001763884189,0.04183601019077955,0.07327205837505577,0.07728370378117466,1.8281556891533488,1.1457603179136682,0.373523141109758,0.33575187188692873
K03420.02,Candidate,12.5015232,0.1082,2MASS J19360367+4249277,11.57451405,6063.0,24949.97293,,,0.002005369,Not in HZ,0.03312001763884189,0.04183601019077955,0.07327205837505577,0.07728370378117466,1.8281556891533488,1.1457603179136682,0.373523141109758,0.33575187188692873
K03444.01,Candidate,12.67140393,0.0899,2MASS J19494301+4033428,11.57451405,3842.0,24949.97293,,,0.002005369,Optimistic HZ,0.03655839056097474,0.046153245750040296,0.08813534852983491,0.09295594370774109,1.500445276691255,0.941433829704815,0.25816302700012866,0.2320812038485924
K03444.02,Candidate,60.32665084,0.2543,2MASS J19494301+4033428,11.57451405,3842.0,24949.97293,,,0.002005369,Not in HZ,0.03655839056097474,0.046153245750040296,0.08813534852983491,0.09295594370774109,1.500445276691255,0.941433829704815,0.25816302700012866,0.2320812038485924
K03444.03,Candidate,2.63597899,0.0315,2MASS J19494301+4033428,11.57451405,3842.0,24949.97293,,,0.002005369,Not in HZ,0.03655839056097474,0.046153245750040296,0.08813534852983491,0.09295594370774109,1.500445276691255,0.941433829704815,0.25816302700012866,0.2320812038485924
K03444.04,Candidate,14.15020327,0.0967,2MASS J19494301+4033428,11.57451405,3842.0,24949.97293,,,0.002005369,Not in HZ,0.03655839056097474,0.046153245750040296,0.08813534852983491,0.09295594370774109,1.500445276691255,0.941433829704815,0.25816302700012866,0.2320812038485924
K03462.01,Candidate,12.4327236,0.1054,2MASS J19504847+4649239,11.57451405,5896.0,24949.97293,,,0.002005369,Not in HZ,0.03346089742311251,0.04226441518196627,0.0743085148276532,0.07837697447305272,1.7910970885902697,1.1226504872415715,0.36317599449544763,0.32645047710975766
K03462.02,Candidate,30.9904663,0.1938,2MASS J19504847+4649239,11.57451405,5896.0,24949.97293,,,0.002005369,Not in HZ,0.03346089742311251,0.04226441518196627,0.0743085148276532,0.07837697447305272,1.7910970885902697,1.1226504872415715,0.36317599449544763,0.32645047710975766
