planet_name,planet_status,orbital_period,semi_major_axis,star_name,mag_v,star_teff,star_distance,luminosity,referenced_planet,harmonic_ratio,habitable_zone_status,HZ_distance_recent_venus,HZ_distance_runaway_greenhouse,HZ_distance_maximum_greenhouse,HZ_distance_early_mars,predicted_habitable_zone_status_Random Forest,predicted_habitable_zone_status_Decision Tree,predicted_habitable_zone_status_K-Neighbors,predicted_habitable_zone_status_SVM,HZ_distance_HZ_distance_recent_venus_Random Forest_prediction,HZ_distance_HZ_distance_recent_venus_Decision Tree_prediction,HZ_distance_HZ_distance_recent_venus_K-Neighbors_prediction,HZ_distance_HZ_distance_recent_venus_SVM_prediction,HZ_distance_HZ_distance_recent_venus_Linear Regression_prediction,HZ_distance_HZ_distance_recent_venus_Polynomial Regression_prediction,HZ_distance_HZ_distance_runaway_greenhouse_Random Forest_prediction,HZ_distance_HZ_distance_runaway_greenhouse_Decision Tree_prediction,HZ_distance_HZ_distance_runaway_greenhouse_K-Neighbors_prediction,HZ_distance_HZ_distance_runaway_greenhouse_SVM_prediction,HZ_distance_HZ_distance_runaway_greenhouse_Linear Regression_prediction,HZ_distance_HZ_distance_runaway_greenhouse_Polynomial Regression_prediction,HZ_distance_HZ_distance_maximum_greenhouse_Random Forest_prediction,HZ_distance_HZ_distance_maximum_greenhouse_Decision Tree_prediction,HZ_distance_HZ_distance_maximum_greenhouse_K-Neighbors_prediction,HZ_distance_HZ_distance_maximum_greenhouse_SVM_prediction,HZ_distance_HZ_distance_maximum_greenhouse_Linear Regression_prediction,HZ_distance_HZ_distance_maximum_greenhouse_Polynomial Regression_prediction,HZ_distance_HZ_distance_early_mars_Random Forest_prediction,HZ_distance_HZ_distance_early_mars_Decision Tree_prediction,HZ_distance_HZ_distance_early_mars_K-Neighbors_prediction,HZ_distance_HZ_distance_early_mars_SVM_prediction,HZ_distance_HZ_distance_early_mars_Linear Regression_prediction,HZ_distance_HZ_distance_early_mars_Polynomial Regression_prediction
K2-38 f,Aschwaden Prediction,1129.5,21.14183156839028,K2-38,11.4,5705.0,192.69,25.31588459192905,K2-38 B,3 banding 2,Not in HZ,4.46670563503209,3.536518971357254,2.001439840818169,1.8975470076246896,Not in HZ,Not in HZ,Not in HZ,Not in HZ,4.477425803946399,4.49109781783491,3.80746050775455,4.210813955299257,4.303310431717026,4.4547419781099,3.5453654059212205,3.52753601487173,3.0145805084578847,3.3222740608951495,3.4074847543165214,3.527083154633563,2.005009695980905,2.001439840818169,1.7050519032448679,1.8520902961010242,1.897632252478831,1.9923969060726319,1.902017929598879,1.8975470076246896,1.6165443569024542,1.753589430811468,1.799147771781283,1.8889753947264945
K2-38 g,Aschwaden Prediction,1255.0,22.680237722667787,K2-38,11.4,5705.0,192.69,25.31588459192905,K2-38 B,5 banding 3,Not in HZ,4.46670563503209,3.536518971357254,2.001439840818169,1.8975470076246896,Not in HZ,Not in HZ,Not in HZ,Not in HZ,4.477425803946399,4.49109781783491,4.163190704314469,4.198169535210711,4.303244812331522,4.455144755192965,3.5453654059212205,3.52753601487173,3.2962087194643876,3.3117844183749545,3.4074329238284706,3.527401756539951,2.005009695980905,2.001439840818169,1.86550502585856,1.8457865156105875,1.8975866417040714,1.9926612958420522,1.902017929598879,1.8975470076246896,1.7686684822558925,1.747524580982147,1.7991045439157674,1.8892259443885187
K2-38 h,Aschwaden Prediction,941.25,18.722123736971145,K2-38,11.4,5705.0,192.69,25.31588459192905,K2-38 B,5 banding 4,Not in HZ,4.46670563503209,3.536518971357254,2.001439840818169,1.8975470076246896,Not in HZ,Not in HZ,Not in HZ,Not in HZ,4.477425803946399,4.49109781783491,3.5958911524230204,4.229867111258185,4.303411722904208,4.454170913179166,3.5453654059212205,3.52753601487173,2.847050009870293,3.338090873965901,3.4075647614853484,3.526631426807298,2.005009695980905,2.001439840818169,1.6112730879145505,1.861614483029605,1.8977026627155549,1.992022304181286,1.902058417142972,1.8975470076246896,1.5276334446933162,1.7627548489889855,1.7992145033680123,1.8886204033819776
K2-38 i,Aschwaden Prediction,1004.0,19.545236371154083,K2-38,11.4,5705.0,192.69,25.31588459192905,K2-38 B,4 banding 3,Not in HZ,4.46670563503209,3.536518971357254,2.001439840818169,1.8975470076246896,Not in HZ,Not in HZ,Not in HZ,Not in HZ,4.477425803946399,4.49109781783491,3.5570954309156937,4.223504692337098,4.303377536789053,4.4543566234470235,3.5453654059212205,3.52753601487173,2.816341772695394,3.3328077695952825,3.407537758689351,3.526778329779514,2.005009695980905,2.001439840818169,1.5934690672836145,1.8584306996996647,1.8976788983538655,1.9921440798034769,1.902058417142972,1.8975470076246896,1.510753641918236,1.7596907001173547,1.799191980613391,1.8887358038498627
K2-38 j,Aschwaden Prediction,1882.5,29.71951891514679,K2-38,11.4,5705.0,192.69,25.31588459192905,K2-38 B,5 banding 2,Not in HZ,4.46670563503209,3.536518971357254,2.001439840818169,1.8975470076246896,Not in HZ,Not in HZ,Not in HZ,Not in HZ,4.477425803946399,4.49109781783491,3.9804296105317554,4.135673328327967,4.302933381449747,4.457386042699172,3.5453654059212205,3.52753601487173,3.1514883152194124,3.2600234848256626,3.407186939722937,3.529174578185371,2.005009695980905,2.001439840818169,1.784530498289587,1.814831389868027,1.897370199316456,1.9941332508074403,1.902017929598879,1.8975470076246896,1.6918972674219703,1.7177601921531924,1.7988994088167773,1.8906208557861346
K2-38 k,Aschwaden Prediction,2259.0,33.56056567219722,K2-38,11.4,5705.0,192.69,25.31588459192905,K2-38 B,3 banding 1,Not in HZ,4.46670563503209,3.536518971357254,2.001439840818169,1.8975470076246896,Not in HZ,Not in HZ,Not in HZ,Not in HZ,4.477425803946399,4.49109781783491,3.5262443083769717,4.0987847266403294,4.3027562894968145,4.458889353942908,3.5453654059212205,3.52753601487173,2.791920468436417,3.229540200690696,3.4070470661197265,3.5303636248687855,2.005009695980905,2.001439840818169,1.579320747466689,1.7967220408542697,1.8972471384052203,1.9951203761731713,1.902017929598879,1.8975470076246896,1.4973398554252604,1.700361381085989,1.7987827764158073,1.8915563209548534
KIC 3542116 b,Aschwaden Prediction,6572.407122,0.9524406311809196,KIC 3542116,9.885491525,6925.0,227.7,25.31588459192905,Exocomet KIC 3542116 1,2 banding 1,Conservative HZ,4.466933077194704,3.53547591947917,2.045161232590439,1.9390282759339077,Conservative HZ,Conservative HZ,Not in HZ,Not in HZ,4.274326299543116,4.301007640418529,3.499292803386455,3.7973756403850074,3.943143855892817,4.412960314373252,3.387479506196637,3.3691624188528047,2.7700738138797476,2.9658381182828735,3.1219596688479165,3.4930196046319413,1.945607109911682,1.954830972553707,1.588430316854966,1.6897659311352307,1.7692194159217118,2.058746675041957,1.8470086140549018,1.8392022614430896,1.5059818183060496,1.5946127355745534,1.6773790697536808,1.951830346231485
KIC 3542116 c,Aschwaden Prediction,4929.3053415,0.7862224182626689,KIC 3542116,9.885491525,6925.0,227.7,25.31588459192905,Exocomet KIC 3542116 1,3 banding 2,Conservative HZ,4.466933077194704,3.53547591947917,2.045161232590439,1.9390282759339077,Conservative HZ,Conservative HZ,Not in HZ,Not in HZ,4.274326299543116,4.301007640418529,3.762242341902064,3.9386626863868432,3.9434929639007246,4.40339248038691,3.387479506196637,3.3691624188528047,2.9780710772674643,3.080215413620511,3.1222352825573605,3.4854499886813084,1.945607109911682,1.954830972553707,1.7115921971299897,1.7547108252724546,1.7694612406688608,2.052263941951009,1.8470086140549018,1.8392022614430896,1.622760909548541,1.6564516291819014,1.677608279538532,1.9456871833018607
KIC 3542116 d,Aschwaden Prediction,5477.005935,0.8434326653017492,KIC 3542116,9.885491525,6925.0,227.7,25.31588459192905,Exocomet KIC 3542116 1,5 banding 3,Conservative HZ,4.466933077194704,3.53547591947917,2.045161232590439,1.9390282759339077,Conservative HZ,Conservative HZ,Not in HZ,Not in HZ,4.274326299543116,4.301007640418529,3.622964652937386,3.890278569563749,3.943376548500412,4.406581824577023,3.387479506196637,3.3691624188528047,2.8677157139912643,3.040926168295065,3.1221433749240814,3.4879732461651827,1.945607109911682,1.954830972553707,1.6520576576335846,1.732218993796073,1.7693806003260861,2.0544248797530504,1.8470086140549018,1.8392022614430896,1.5663185534253024,1.6350093380696287,1.677531845861628,1.9477349296806254
KIC 3542116 e,Aschwaden Prediction,4107.75445125,0.6962383250419169,KIC 3542116,9.885491525,6925.0,227.7,25.31588459192905,Exocomet KIC 3542116 1,5 banding 4,Conservative HZ,4.466933077194704,3.53547591947917,2.045161232590439,1.9390282759339077,Conservative HZ,Conservative HZ,Not in HZ,Not in HZ,4.274326299543116,4.301007640418529,3.5398413536444737,4.01354072138861,3.9436676934372983,4.398608578383794,3.387479506196637,3.3691624188528047,2.8019789452734063,3.1412469556206464,3.1223732281055874,3.4816651931529856,1.945607109911682,1.954830972553707,1.6120501322806384,1.7899948741439329,1.7695822753386672,2.0490226427325404,1.8470086140549018,1.8392022614430896,1.5283862574021259,1.6901383708127329,1.6777230003313401,1.942615665539972
KIC 3542116 f,Aschwaden Prediction,4381.604748,0.7268482371328558,KIC 3542116,9.885491525,6925.0,227.7,25.31588459192905,Exocomet KIC 3542116 1,4 banding 3,Conservative HZ,4.466933077194704,3.53547591947917,2.045161232590439,1.9390282759339077,Conservative HZ,Conservative HZ,Not in HZ,Not in HZ,4.274326299543116,4.301007640418529,3.650682750518026,3.988281608888948,3.943609434550747,4.400203180498036,3.387479506196637,3.3691624188528047,2.8895828250274542,3.120628749559444,3.1223272338450663,3.482926766403832,1.945607109911682,1.954830972553707,1.6656994631720685,1.7780297240748582,1.7695419195049436,2.050103050425552,1.8470086140549018,1.8392022614430896,1.5792602418172865,1.6787085025627437,1.6776847496956213,1.9436394807490993
KIC 3542116 g,Aschwaden Prediction,8215.5089025,1.105209449592116,KIC 3542116,9.885491525,6925.0,227.7,25.31588459192905,Exocomet KIC 3542116 1,5 banding 2,Conservative HZ,4.466933077194704,3.53547591947917,2.045161232590439,1.9390282759339077,Not in HZ,Conservative HZ,Not in HZ,Not in HZ,4.274326299543116,4.301007640418529,3.588880875255421,3.668223625488347,3.942795091275747,4.422526581564143,3.387479506196637,3.3691624188528047,2.8411931262425325,2.8623168596967767,3.1216843264617093,3.5005879832695186,1.945607109911682,1.954830972553707,1.6213939222582865,1.632553770433002,1.7689778304201536,2.0652285282522436,1.8470086140549018,1.8392022614430896,1.5372312471499587,1.5403601274568866,1.6771500867023525,1.9579726750136621
KIC 3542116 h,Aschwaden Prediction,9858.610683,1.2480502938311424,KIC 3542116,9.885491525,6925.0,227.7,25.31588459192905,Exocomet KIC 3542116 1,3 banding 1,Conservative HZ,4.466933077194704,3.53547591947917,2.045161232590439,1.9390282759339077,Not in HZ,Not in HZ,Not in HZ,Not in HZ,4.274326299543116,4.301007640418529,3.6236652659022646,3.5520401614117887,3.9424465801403743,4.432089896878933,3.387479506196637,3.3691624188528047,2.8688084962082527,2.770221109632563,3.1214091843588747,3.508154029440755,1.945607109911682,1.954830972553707,1.6333403924675505,1.5832369740894416,1.768736421523129,2.071708593896562,1.8470086140549018,1.8392022614430896,1.5485577133729276,1.4938248402451482,1.6769212710194923,1.964113309415911
KIC 3542116 i,Aschwaden Prediction,6572.407122,0.9524406311809196,KIC 3542116,9.885491525,6925.0,227.7,25.31588459192905,Exocomet KIC 3542116 2,2 banding 1,Conservative HZ,4.466933077194704,3.53547591947917,2.045161232590439,1.9390282759339077,Conservative HZ,Conservative HZ,Not in HZ,Not in HZ,4.274326299543116,4.301007640418529,3.499292803386455,3.7973756403850074,3.943143855892817,4.412960314373252,3.387479506196637,3.3691624188528047,2.7700738138797476,2.9658381182828735,3.1219596688479165,3.4930196046319413,1.945607109911682,1.954830972553707,1.588430316854966,1.6897659311352307,1.7692194159217118,2.058746675041957,1.8470086140549018,1.8392022614430896,1.5059818183060496,1.5946127355745534,1.6773790697536808,1.951830346231485
KIC 3542116 j,Aschwaden Prediction,4929.3053415,0.7862224182626689,KIC 3542116,9.885491525,6925.0,227.7,25.31588459192905,Exocomet KIC 3542116 2,3 banding 2,Conservative HZ,4.466933077194704,3.53547591947917,2.045161232590439,1.9390282759339077,Conservative HZ,Conservative HZ,Not in HZ,Not in HZ,4.274326299543116,4.301007640418529,3.762242341902064,3.9386626863868432,3.9434929639007246,4.40339248038691,3.387479506196637,3.3691624188528047,2.9780710772674643,3.080215413620511,3.1222352825573605,3.4854499886813084,1.945607109911682,1.954830972553707,1.7115921971299897,1.7547108252724546,1.7694612406688608,2.052263941951009,1.8470086140549018,1.8392022614430896,1.622760909548541,1.6564516291819014,1.677608279538532,1.9456871833018607
KIC 3542116 k,Aschwaden Prediction,5477.005935,0.8434326653017492,KIC 3542116,9.885491525,6925.0,227.7,25.31588459192905,Exocomet KIC 3542116 2,5 banding 3,Conservative HZ,4.466933077194704,3.53547591947917,2.045161232590439,1.9390282759339077,Conservative HZ,Conservative HZ,Not in HZ,Not in HZ,4.274326299543116,4.301007640418529,3.622964652937386,3.890278569563749,3.943376548500412,4.406581824577023,3.387479506196637,3.3691624188528047,2.8677157139912643,3.040926168295065,3.1221433749240814,3.4879732461651827,1.945607109911682,1.954830972553707,1.6520576576335846,1.732218993796073,1.7693806003260861,2.0544248797530504,1.8470086140549018,1.8392022614430896,1.5663185534253024,1.6350093380696287,1.677531845861628,1.9477349296806254
KIC 3542116 l,Aschwaden Prediction,4107.75445125,0.6962383250419169,KIC 3542116,9.885491525,6925.0,227.7,25.31588459192905,Exocomet KIC 3542116 2,5 banding 4,Conservative HZ,4.466933077194704,3.53547591947917,2.045161232590439,1.9390282759339077,Conservative HZ,Conservative HZ,Not in HZ,Not in HZ,4.274326299543116,4.301007640418529,3.5398413536444737,4.01354072138861,3.9436676934372983,4.398608578383794,3.387479506196637,3.3691624188528047,2.8019789452734063,3.1412469556206464,3.1223732281055874,3.4816651931529856,1.945607109911682,1.954830972553707,1.6120501322806384,1.7899948741439329,1.7695822753386672,2.0490226427325404,1.8470086140549018,1.8392022614430896,1.5283862574021259,1.6901383708127329,1.6777230003313401,1.942615665539972
KIC 3542116 m,Aschwaden Prediction,4381.604748,0.7268482371328558,KIC 3542116,9.885491525,6925.0,227.7,25.31588459192905,Exocomet KIC 3542116 2,4 banding 3,Conservative HZ,4.466933077194704,3.53547591947917,2.045161232590439,1.9390282759339077,Conservative HZ,Conservative HZ,Not in HZ,Not in HZ,4.274326299543116,4.301007640418529,3.650682750518026,3.988281608888948,3.943609434550747,4.400203180498036,3.387479506196637,3.3691624188528047,2.8895828250274542,3.120628749559444,3.1223272338450663,3.482926766403832,1.945607109911682,1.954830972553707,1.6656994631720685,1.7780297240748582,1.7695419195049436,2.050103050425552,1.8470086140549018,1.8392022614430896,1.5792602418172865,1.6787085025627437,1.6776847496956213,1.9436394807490993
KIC 3542116 n,Aschwaden Prediction,8215.5089025,1.105209449592116,KIC 3542116,9.885491525,6925.0,227.7,25.31588459192905,Exocomet KIC 3542116 2,5 banding 2,Conservative HZ,4.466933077194704,3.53547591947917,2.045161232590439,1.9390282759339077,Not in HZ,Conservative HZ,Not in HZ,Not in HZ,4.274326299543116,4.301007640418529,3.588880875255421,3.668223625488347,3.942795091275747,4.422526581564143,3.387479506196637,3.3691624188528047,2.8411931262425325,2.8623168596967767,3.1216843264617093,3.5005879832695186,1.945607109911682,1.954830972553707,1.6213939222582865,1.632553770433002,1.7689778304201536,2.0652285282522436,1.8470086140549018,1.8392022614430896,1.5372312471499587,1.5403601274568866,1.6771500867023525,1.9579726750136621
KIC 3542116 o,Aschwaden Prediction,9858.610683,1.2480502938311424,KIC 3542116,9.885491525,6925.0,227.7,25.31588459192905,Exocomet KIC 3542116 2,3 banding 1,Conservative HZ,4.466933077194704,3.53547591947917,2.045161232590439,1.9390282759339077,Not in HZ,Not in HZ,Not in HZ,Not in HZ,4.274326299543116,4.301007640418529,3.6236652659022646,3.5520401614117887,3.9424465801403743,4.432089896878933,3.387479506196637,3.3691624188528047,2.8688084962082527,2.770221109632563,3.1214091843588747,3.508154029440755,1.945607109911682,1.954830972553707,1.6333403924675505,1.5832369740894416,1.768736421523129,2.071708593896562,1.8470086140549018,1.8392022614430896,1.5485577133729276,1.4938248402451482,1.6769212710194923,1.964113309415911
KIC 3542116 p,Aschwaden Prediction,6572.407122,0.9524406311809196,KIC 3542116,9.885491525,6925.0,227.7,25.31588459192905,Exocomet KIC 3542116 3,2 banding 1,Conservative HZ,4.466933077194704,3.53547591947917,2.045161232590439,1.9390282759339077,Conservative HZ,Conservative HZ,Not in HZ,Not in HZ,4.274326299543116,4.301007640418529,3.499292803386455,3.7973756403850074,3.943143855892817,4.412960314373252,3.387479506196637,3.3691624188528047,2.7700738138797476,2.9658381182828735,3.1219596688479165,3.4930196046319413,1.945607109911682,1.954830972553707,1.588430316854966,1.6897659311352307,1.7692194159217118,2.058746675041957,1.8470086140549018,1.8392022614430896,1.5059818183060496,1.5946127355745534,1.6773790697536808,1.951830346231485
KIC 3542116 q,Aschwaden Prediction,4929.3053415,0.7862224182626689,KIC 3542116,9.885491525,6925.0,227.7,25.31588459192905,Exocomet KIC 3542116 3,3 banding 2,Conservative HZ,4.466933077194704,3.53547591947917,2.045161232590439,1.9390282759339077,Conservative HZ,Conservative HZ,Not in HZ,Not in HZ,4.274326299543116,4.301007640418529,3.762242341902064,3.9386626863868432,3.9434929639007246,4.40339248038691,3.387479506196637,3.3691624188528047,2.9780710772674643,3.080215413620511,3.1222352825573605,3.4854499886813084,1.945607109911682,1.954830972553707,1.7115921971299897,1.7547108252724546,1.7694612406688608,2.052263941951009,1.8470086140549018,1.8392022614430896,1.622760909548541,1.6564516291819014,1.677608279538532,1.9456871833018607
KIC 3542116 r,Aschwaden Prediction,5477.005935,0.8434326653017492,KIC 3542116,9.885491525,6925.0,227.7,25.31588459192905,Exocomet KIC 3542116 3,5 banding 3,Conservative HZ,4.466933077194704,3.53547591947917,2.045161232590439,1.9390282759339077,Conservative HZ,Conservative HZ,Not in HZ,Not in HZ,4.274326299543116,4.301007640418529,3.622964652937386,3.890278569563749,3.943376548500412,4.406581824577023,3.387479506196637,3.3691624188528047,2.8677157139912643,3.040926168295065,3.1221433749240814,3.4879732461651827,1.945607109911682,1.954830972553707,1.6520576576335846,1.732218993796073,1.7693806003260861,2.0544248797530504,1.8470086140549018,1.8392022614430896,1.5663185534253024,1.6350093380696287,1.677531845861628,1.9477349296806254
KIC 3542116 s,Aschwaden Prediction,4107.75445125,0.6962383250419169,KIC 3542116,9.885491525,6925.0,227.7,25.31588459192905,Exocomet KIC 3542116 3,5 banding 4,Conservative HZ,4.466933077194704,3.53547591947917,2.045161232590439,1.9390282759339077,Conservative HZ,Conservative HZ,Not in HZ,Not in HZ,4.274326299543116,4.301007640418529,3.5398413536444737,4.01354072138861,3.9436676934372983,4.398608578383794,3.387479506196637,3.3691624188528047,2.8019789452734063,3.1412469556206464,3.1223732281055874,3.4816651931529856,1.945607109911682,1.954830972553707,1.6120501322806384,1.7899948741439329,1.7695822753386672,2.0490226427325404,1.8470086140549018,1.8392022614430896,1.5283862574021259,1.6901383708127329,1.6777230003313401,1.942615665539972
KIC 3542116 t,Aschwaden Prediction,4381.604748,0.7268482371328558,KIC 3542116,9.885491525,6925.0,227.7,25.31588459192905,Exocomet KIC 3542116 3,4 banding 3,Conservative HZ,4.466933077194704,3.53547591947917,2.045161232590439,1.9390282759339077,Conservative HZ,Conservative HZ,Not in HZ,Not in HZ,4.274326299543116,4.301007640418529,3.650682750518026,3.988281608888948,3.943609434550747,4.400203180498036,3.387479506196637,3.3691624188528047,2.8895828250274542,3.120628749559444,3.1223272338450663,3.482926766403832,1.945607109911682,1.954830972553707,1.6656994631720685,1.7780297240748582,1.7695419195049436,2.050103050425552,1.8470086140549018,1.8392022614430896,1.5792602418172865,1.6787085025627437,1.6776847496956213,1.9436394807490993
KIC 3542116 u,Aschwaden Prediction,8215.5089025,1.105209449592116,KIC 3542116,9.885491525,6925.0,227.7,25.31588459192905,Exocomet KIC 3542116 3,5 banding 2,Conservative HZ,4.466933077194704,3.53547591947917,2.045161232590439,1.9390282759339077,Not in HZ,Conservative HZ,Not in HZ,Not in HZ,4.274326299543116,4.301007640418529,3.588880875255421,3.668223625488347,3.942795091275747,4.422526581564143,3.387479506196637,3.3691624188528047,2.8411931262425325,2.8623168596967767,3.1216843264617093,3.5005879832695186,1.945607109911682,1.954830972553707,1.6213939222582865,1.632553770433002,1.7689778304201536,2.0652285282522436,1.8470086140549018,1.8392022614430896,1.5372312471499587,1.5403601274568866,1.6771500867023525,1.9579726750136621
KIC 3542116 v,Aschwaden Prediction,9858.610683,1.2480502938311424,KIC 3542116,9.885491525,6925.0,227.7,25.31588459192905,Exocomet KIC 3542116 3,3 banding 1,Conservative HZ,4.466933077194704,3.53547591947917,2.045161232590439,1.9390282759339077,Not in HZ,Not in HZ,Not in HZ,Not in HZ,4.274326299543116,4.301007640418529,3.6236652659022646,3.5520401614117887,3.9424465801403743,4.432089896878933,3.387479506196637,3.3691624188528047,2.8688084962082527,2.770221109632563,3.1214091843588747,3.508154029440755,1.945607109911682,1.954830972553707,1.6333403924675505,1.5832369740894416,1.768736421523129,2.071708593896562,1.8470086140549018,1.8392022614430896,1.5485577133729276,1.4938248402451482,1.6769212710194923,1.964113309415911
