planet_name,semi_major_axis,star_distance,star_temperature,mag_v
S Ori 70,,352,,
S Ori 71,,352,,
S Ori 72,,350,,
S Ori 73,,350,,
S Ori J05370549-0251290,,385,,
S Ori J05380006-0247066,,385,,
S Ori J05380323-0226568,,385,,
S Ori J05382471-0300283,,385,,
S Ori J053825.4-024241,,352,,
S Ori J053826.1-024041,,352,,
S Ori J05382650-0209257,,385,,
S Ori J053829.0-024847,,352,,
S Ori J05382951-0259591,,385,,
S Ori J05382952-0229370,,385,,
S Ori J05382962-0304382,,385,,
S Ori J053844.4-024037,,352,,
S Ori J053844.5-025512,,352,,
S Ori J053849.5-024934,,352,,
S Ori J053854.9-024034,,352,,
S Ori J053855.4-024121,,352,,
S Ori J05385751-0229055,,385,,
S Ori J053858.6-025228,,352,,
S Ori J053909.10-020026.8,,400,,
S Ori J053918.1-025257,,352,,
S Ori J053922.2-024552,,352,,
S Ori J053929.4-024636,,352,,
S Ori J053932.4-025220,,352,,
S Ori J053944.5-025959,,352,,
S Ori J053949.5-023130,,352,,
S Ori J053954.3-023719,,352,,
S Ori J053956.8-025315,,352,,
S Ori J05400004-0240331,,385,,
S Ori J054004.5-023642,,352,,
S Ori J054007.0-023604,,352,,
S Ori J054011.6-025135,,352,,
S Ori J05401734-0236226,,385,,
S Ori J05403782-0240011,,385,,
SPECULOOS-3 b,0.00733,17.75,2800,18
SR 12 (AB) c,1083,125,,13.28
SRGeJ0411 b,,324,13790,
SRGeJ0453 b,,239,16570,19
SSS J0522-3505 b,0.0028,824,25000,19
SSS J1222-3115 b,0.00344,275,14000,
SSTB213 J041757,,140,,
SSTB213 J041757 b,345,140,,
SSTc2d J163134.1,,139,,
StKM 1-1526 (AB)b,3900,57.1964,4647,10.41
StKM 1-760 (AB)b,27000,53.16828,3918,
SWEEPS-04 b,0.055,8500,,18.8
SWEEPS-11 b,0.03,8500,,19.83
SWIFT J1756-2508 b,0.0012346,8000,,
SW Sex b,,,,14
TAP 26 b,0.0975,,,12.4
tau1 Gru b,2.56,33.3,5767,6.03
tau Boo Ab,0.046,15.6521,6466.27,4.5
tau Cet e,0.538,3.65,5344,3.5
tau Cet f,1.334,3.65,5344,3.5
tau Cet g,0.133,3.65,5344,3.5
tau Cet h,0.243,3.65,5344,3.5
tau Gem b,1.17,98.4,4388,4.4
TCP J050742+244755 b,0.775,429,,
Teegarden's b,0.0259,3.831,,
Teegarden's c,0.0455,3.831,,
Teegarden's d,0.0791,3.831,,
Teide 1,,132,,
Teide 2,,123,,
TIC 12999193 b,0.0154,48.844,3478,
TIC 139270665 b,0.163,147.8,5844,
TIC 139270665 c,2,147.8,5844,
TIC 156514476 b,0.12,562.376,6026.94,12
TIC 165227846 b,,,,
TIC 165797593 b,0.008,830,30000,13.84
TIC 172900988 (AB)b,0.867,246.263,6030,10.14
TIC 231080232 b,0.086,124.016,3812,
TIC 231949697 b,0.0145,50.2408,3701,13.188
TIC 237913194 b,0.1207,309.6,5788,
TIC 241249530 b,,338.2,,
TIC 251090642 b,0.116,113.903,3560,15.218
TIC 262605715 b,0.018,111.731,3618,
TIC 268727719 b,0.012,161.939,3718,
TIC 290048573 b,0.0174,55.5784,3518,15.01
TIC 303682623 b,0.0125,116.827,3469,
TIC 311276853 b,0.043,89.784,3583,15.319
TIC 365102760 b,0.0622,555.5,4694,12
TIC 434398831 b,0.04641,214.1,5638,11.7
TIC 434398831 c,0.06572,214.1,5638,11.7
TIC 46432937 b,0.02065,90.64,3572,
TIC 4672985,0.33,,,
TOI-1011 b,0.0346,52.62,5475,8.94
TOI-1052 b,0.09103,128.7,6146,9.5
TOI-1052 c,0.2263,128.7,6146,9.5
TOI-1062 b,0.052,82.2,5328,10.25
TOI-1062 c,,82.2,5328,10.25
TOI-1064 b,0.06152,68.81,4734,11
TOI-1064 c,0.09429,68.81,4734,11
TOI-1075 b,0.0118,61.5,3921,13
TOI-1097 b,,79.56,5881,
TOI-1097 c,,79.56,5881,
TOI-1098 Ab,0.113,105.1,6200,9.2
TOI-1107 b,0.0561,283.61,6311,10.5
TOI-1130 b,0.0453,58.26,4250,11.59
TOI-1130 c,0.0731,58.26,4250,11.59
TOI-1135 b,0.082,113.92,6122,9.6
TOI-1136 b,0.05106,84.536,5770,9.5
TOI-1136 c,0.0669,84.536,5770,9.5
TOI-1136 d,0.1062,84.536,5770,9.5
TOI-1136 e,0.139,84.536,5770,9.5
TOI-1136 f,0.174,84.536,5770,9.5
TOI-1136 g,0.229,84.536,5770,9.5
TOI-1173 Ab,0.07,132.35,5350,11
TOI-1174 b,0.08,94.64,5077,
TOI-1180 b,0.082,72.024,4700,
TOI-1181 b,,,6260,
TOI-1184 b,0.056,58.59,4534,
TOI-1194 b,0.0343,148.5,5340,11.2
TOI-1199 b,0.04988,247,5710,11
TOI-1201 Ab,0.0287,37.636,3476,
TOI-1221 b,0.39,,5700,10.5
TOI-1224 b,0.0355,37.28,3326,14
TOI-1224 c,,37.28,3326,14
TOI-1227 b,0.0886,100.96,3072,15
TOI-122 b,0.0392,62.23,3403,15.5
TOI-1231 b,0.1288,27.4932,3562,12.3
TOI-1235 b,0.03826,39.68,3997,11
TOI-1238 b,0.0139,70.6424,4089,12.8
TOI-1238 c,0.037,70.6424,4089,12.8
TOI-1244 b,0.061,102.55,4600,
TOI-1246 b,0.049,170.7,5141,11.6
TOI-1246 c,0.061,170.7,5141,11.6
TOI-1246 d,0.131,170.7,5141,11.6
TOI-1246 e,0.211,170.7,5141,11.6
TOI-1247 b,,73.8713,5712,9.1
TOI-1248 b,0.051,168.735,5227,
TOI-1249 b,0.109,139.49,5453,
TOI-1259 Ab,0.0407,118.1,4775,12.14
TOI-125 b,0.05186,111.4,5320,
TOI-125 c,0.0814,111.4,5320,
TOI-125 d,0.137,111.4,5320,
TOI-1260 b,0.0367,73.41,4227,11.9
TOI-1260 c,0.0657,73.41,4227,11.9
TOI-1260 d,0.1116,73.41,4227,11.9
TOI-1266 b,0.0728,36.05,3600,13
TOI-1266 c,0.1047,36.05,3600,13
TOI-1266 d,0.1513,36.05,3600,13
TOI-1268 b,0.072,110,5200,11
TOI-1269 b,0.05,172.14,5517,
TOI-1272 b,0.0412,,,
TOI-1272 c,0.0783,,,
TOI-1273 b,0.0549,176,5690,11
TOI-1278 b,0.095,75.47,3799,13.5
TOI-1279 b,0.0847,107.055,5477,11
TOI-1288 b,0.0429,114.7,5225,10.4
TOI-1288 c,,114.7,5225,10.4
TOI-128 b,0.054,68.47,6060,8.5
TOI-1294 b,0.0489,332.648,5714,11.31
TOI-1294 c,0.581,332.648,5714,11.31
TOI-1296 b,0.0497,313.7,5603,11.37
TOI-1298 b,0.059,319,5889,11.89
TOI-132 Ab,0.026,164.47,5397,11.3
TOI-1333 Ab,0.0626,200.4,6274,9.5
TOI-1338 (AB)b,0.4607,399,5723,11.5
TOI-1338 (AB)c,0.794,399,5723,11.5
TOI-1347 b,0.0171,147.5,5464,11.2
TOI-1347 c,,147.5,5464,11.2
TOI-1386 b,0.1732,,,
TOI-1386 c,0.739,,,
TOI-139 b,,42.4061,4405,10.6
TOI-1406 b,,,6290,12.1
TOI-1408 b,0.058,139.484,6594,9.3
TOI-1408 c,0.03587,139.484,6594,9.3
TOI-1410 Ab,0.02,72.75,4507,11
TOI-1410 Ac,0.239,72.75,4507,11
TOI-1411 Ab,0.02122,32.5,4266,10
TOI-1416 b,0.019,55.044,4884,
TOI-1416 c,0.1734,55.044,4884,
TOI-1420 b,0.071,201.84,5493,12
TOI-1422 b,0.108,154.56,5840,
TOI-1422 c,0.185,154.56,5840,
TOI-1430 b,0.0705,41.24,5037,9.2
TOI-1431 b,0.047,149.6,7690,8
TOI-1437 b,0.14,,6008,9.2
TOI-1439 b,0.192,230.3,5873,
TOI-1442 b,0.0071,41.2,3330,14
TOI-1443 b,0.147,85.8,5236,
TOI-1444 b,,125,5430,11
TOI-1444 c,,125,5430,11
TOI-1448 b,0.0567,73.61,3412,14.5
TOI-1450 Ab,,22.433,3437,
TOI-1450 Ac,,22.433,3437,
TOI-1451 b,0.127,91.9362,5800,9.58
TOI-1452 Ab,0.061,30.5043,3185,
TOI-1467 b,0.0495,34.44,3834,12.3
TOI-1468 b,0.0208,24.72,3496,12
TOI-1468 c,0.0849,24.72,3496,12
TOI-1470 b,0.0285,51.9503,3709,13.5
TOI-1470 c,0.106,51.9503,3709,13.5
TOI-1471 b,0.1438,62.29,5609,10
TOI-1471 c,0.2669,62.29,5609,10
TOI-1472 b,0.065,121.8,5100,
TOI-1473 Ab,,67.6203,5958,8.8
TOI-1478 b,0.0903,153,5595,10.8
TOI-150 b,0.0643,336,6029,11.4
TOI-1516 b,,,6420,
TOI-1518 b,0.039,,7300,
TOI-157 b,0.0318,362.1,5404,12.7
TOI-1601 b,0.06864,336,5948,10.7
TOI-1605 b,0.08258,159.748,5597,10.2
TOI-1634 Ab,0.01545,35.274,3550,13.2
TOI-1634 Ac,,35.274,3550,13.2
TOI-163 b,0.058,416.7,6495,11.5
TOI-1669 b,,111.75,,10.3
TOI-1669 c,,111.75,,10.3
TOI-1670 b,0.103,165.72,6170,9.9
TOI-1670 c,0.249,165.72,6170,9.9
TOI-1680 b,0.03144,,3224,14.5
TOI-1683 b,0.036,,,
TOI-1685 b,0.012,37.609,3434,
TOI-1691 b,0.126,111.445,5760,
TOI-1693 b,0.0226,30.8,3499,13
TOI-1694 b,,124.2,,11.5
TOI-1694 c,,124.2,,11.5
TOI-1695 b,0.033548,44.99,3630,13
TOI-1696 b,0.0235,65.03,3185,17
TOI-169 b,0.03524,412.5,5880,12.4
TOI-1710 Ab,0.164,81.1376,5665,9.6
TOI-1716 b,0.081,104.16,5878,
TOI-1723 b,0.114,100.727,,
TOI-1728 b,0.0391,60.8,3980,12.4
TOI-172 Ab,0.0913,336.47,5644,11.4
TOI-1736 Ab,,88.9482,5656,9
TOI-1736 Ac,,88.9482,5656,9
TOI-1739 b,0.0742,70.98,4922,10.7
TOI-1742 b,0.154,72.89,5707,
TOI-1749 b,0.0291,99.56,3985,13.9
TOI-1749 c,0.0443,99.56,3985,13.9
TOI-1749 d,0.0707,99.56,3985,13.9
TOI-1751 b,0.2115,113.6,6116,9.3
TOI-1753 b,0.059,226.7,5700,
TOI-1758 b,0.138,96.62,5170,
TOI-1759 Ab,0.1176,40.12,4036,11
TOI-1775 b,0.082,149.23,5251,
TOI-1776 b,0.0378,44.65,5724,8
TOI-1778 b,0.072,99,6046,9
TOI-1789 b,0.04873,223.55,5984,9.7
TOI-178 b,0.02607,63,4316,12
TOI-178 c,0.037,63,4316,12
TOI-178 d,0.0592,63,4316,12
TOI-178 e,0.0783,63,4316,12
TOI-178 f,0.1039,63,4316,12
TOI-178 g,0.1275,63,4316,12
TOI-1794 b,0.082,135.8,5707,
TOI-1798 b,0.074,113.18,5165,
TOI-1798 c,0.0107,113.18,5165,
TOI-1799 b,0.071,62.13,5690,
TOI-179 Ab,0.0476,38.585,5083,8.9
TOI-1801 Ab,0.078,30.68,3815,11.6
TOI-1806 b,0.0877,55.52,3272,15.2
TOI-1807 b,0.012,42.577,4757,10
TOI-1811 b,0.04393,128.3,4673,
TOI-181 b,0.05578,96.2338,4994,11.2
TOI-1820 Ab,0.069,250,5734,10.9
TOI-1823 b,0.212,71.6456,4926,10.73
TOI-1824 b,0.149,59.485,5180,8.7
TOI-1828 b,0.08587,369.986,5809,11.97
TOI-1836 Ab,0.1577,191.649,6351,9.77
TOI-1836 Ac,0.03089,191.649,6351,9.77
TOI-1842 b,0.1,223.47,6230,9.6
TOI-1853 b,,165.105,4969,12.18
TOI-1855 b,0.02398,,,
TOI-1859 b,0.337,223.5,6341,11
TOI-1860 Ab,0.0204,45.9,5752,8.4
TOI-1885 b,0.0728,560.901,6232,12.693
TOI-1899 b,0.1525,128.4,3841,15
TOI-1937 b,0.01932,418.7,5814,13.2
TOI-198 b,0.1,27.726,3650,11.7
TOI-1994 b,0.0613,517,7700,10.5
TOI-199 b,0.48,101.7,5255,10.7
TOI-199 c,0.8,101.7,5255,10.7
TOI-2000 b,0.0426,173.6,5607,11
TOI-2000 c,0.0875,173.6,5607,11
TOI-2010 Ab,0.5516,108.26,5929,9.85
TOI-2015 b,0.03,47.32,3194,16
TOI-2015 c,,47.32,3194,16
TOI-2018 b,,28,4219,10.25
TOI-2018 c,,28,4219,10.25
TOI-2019 b,0.1203,198,5588,10.26
TOI-201 b,0.3,114.2,6394,9.7
TOI-2025 b,0.089,339,5880,
TOI-203 b,,24.79,3209,15
TOI-2045 b,0.093,366.962,6125.85,11.3
TOI-2046 b,,,6160,
TOI-2048 b,0.19,116.39,5185,11.5
TOI-2068 Ab,0.0632,52.93,3710,13
TOI-206 b,0.0112,47.7,3383,
TOI-2076 b,0.088,41.906,5200,10
TOI-2076 c,0.1411,41.906,5200,10
TOI-2076 d,0.1988,41.906,5200,10
TOI-2081 b,0.0752,62.31,3800,13.4
TOI-2084 b,0.05006,114.29,3550,15
TOI-2088 b,0.472,126.46,4902,
TOI-2095 b,0.101,41.917,3662,13
TOI-2095 c,0.137,41.917,3662,13
TOI-2096 b,0.025,48.4809,3285,
TOI-2096 c,0.04,48.4809,3285,
TOI-2107 b,0.03515,,,
TOI-2109 b,,264,6500,10
TOI-2120 b,0.0377,32.183,3131,14.2
TOI-2128 b,0.127,35.58,5991,
TOI-2134 b,0.078,22.62,4406,8.9
TOI-2134 c,0.371,22.62,4406,8.9
TOI-2136 b,0.054,33.36,3342,14
TOI-2141 b,0.133,77.7,5659,9.5
TOI-2145 b,0.111,124.6,6189,
TOI-2152 b,0.05064,302.8,6630,
TOI-2154 b,0.0513,296.3,6280,
TOI-2158 b,0.074,200,5673,
TOI-216 b,0.1293,178.89,5045,12.4
TOI-216 c,0.2068,178.89,5045,12.4
TOI-2180 b,0.828,116.3,5695,9.2
TOI-2184 b,,,5966,12.3
TOI-2193 b,0.03319,345.3,5966,12
TOI-2194 b,,19.5711,4669,8.42
TOI-2196 b,0.02234,263.98,5634,13
TOI-2202 b,0.09564,235.93,5144,
TOI-2202 c,0.15544,235.93,5144,
TOI-2207 b,0.0854,380.6,6101,
TOI-220 b,0.0892,89,5298,10.4
TOI-2236 b,0.05,352.5,6228,11.6
TOI-2257 b,0.145,57.7911,3430,15.2
TOI-2260 b,0.0097,101.3,5534,10.5
TOI-2266 b,0.02,51.6,3200,16.5
TOI-2285 b,0.1363,42.409,3491,13.4
TOI-2290 b,0.0086,58.1,3813,12.6
TOI-2337 b,,,4780,11
TOI-2338 b,0.158,316,5581,12.5
TOI-2364 b,0.04871,218.63,5306,
TOI-2368 b,0.05649,,,
TOI-2373 b,0.112,509,5651,13.25
TOI-2374 b,0.0471,134.6,4802,12
TOI-2379 b,0.05263,211.4,3707,15.3
TOI-237 b,0.0341,38.11,3212,16.4
TOI-2384 b,0.0279,187,3943,15
TOI-238 b,0.0212,80.53,5080,10.7
TOI-238 c,0.0749,80.53,5080,10.7
TOI-2406 b,0.0228,55.6,3100,18
TOI-2411 b,0.0144,59.5,4099,11.3
TOI-2411 c,0.1197,59.5,4099,11.3
TOI-2416 b,0.0831,,,
TOI-2420 b,0.0684,435.174,5707,11.57
TOI-2421 b,0.0543,327.3,5645,
TOI-2427 b,0.0202,28.5,4072,10.3
TOI-2431 b,0.006227,36.0559,4079,10.9
TOI-2443 b,,23.9258,,9.5
TOI-2445 b,0.0064,48.6,3330,15.7
TOI-2458 b,0.0482,112.958,6005,9.2
TOI-2458 c,0.1292,112.958,6005,9.2
TOI-2459 Bb,,36.6113,4195,10.8
TOI-2485 b,0.109,397.953,6016.4,11.93
TOI-2497 b,0.1167,285.1,7360,
TOI-2498 b,0.0491,277,5905,11.2
TOI-251 b,0.05741,99.52,5875,9.9
TOI-2524 b,0.073,438.8,5831,12.8
TOI-2525 b,0.1511,395.398,5096,14.2
TOI-2525 c,0.249,395.398,5096,14.2
TOI-2529 b,0.327,296.271,,11.5
TOI-2545 b,,,,
TOI-2567 b,0.0672,518.4,5609,
TOI-2570 b,0.04145,361.7,5756,
TOI-257 b,0.1523,77.07,6075,
TOI-2583 b,0.0571,561.2,5936,
TOI-2587 Ab,0.0635,381,5760,
TOI-2589 b,0.3,202,5579,11.4
TOI-260 b,0.0943,20.21,4026,9.9
TOI-261 b,0.0348,,,
TOI-262 b,,,,9
TOI-263 b,0.0098,279,3250,
TOI-2641 b,0.0607,,,
TOI-2669 b,,,4800,9.5
TOI-266 b,,101.694,5784,10
TOI-266 c,,101.694,5784,10
TOI-269 b,0.0345,57.023,3514,14.4
TOI-270 b,0.0306,22.453,3386,12.6
TOI-270 c,0.0472,22.453,3386,12.6
TOI-270 d,0.0733,22.453,3386,12.6
TOI-2714 b,0.036,593,5665,13.4
TOI-277 Bb,0.0269,64.67,6668,13.6
TOI-2796 b,0.04089,352.4,5764,
TOI-2803 b,0.03185,501.1,6280,
TOI-2818 b,0.0493,315,5721,
TOI-2842 b,0.0475,460.2,5910,
TOI-286 b,0.0503,57.27,5132,9.9
TOI-286 c,0.213,57.27,5132,9.9
TOI-2977 b,0.03386,355.7,5691,
TOI-2981 b,0.048,534,5940,13.3
TOI-3023 b,0.0505,392.8,5760,
TOI-3071 b,0.0249,485.22,6177,12.4
TOI-3082 b,0.027,113.048,4249,
TOI-322 Ab,,277.798,5868.2,11.197
TOI-3235 Ab,0.02709,72.5,3388,14.5
TOI-3261 b,0.01714,300.5,5068,13
TOI-329 b,0.0638,284.4,5560,11.4
TOI-3321 b,0.047,,,
TOI-332 b,0.0159,222.85,5251,12
TOI-3331 b,0.03144,224.9,5521,
TOI-3353 b,0.06,76.76,5627,9.3
TOI-3362 b,0.155,370.85,6532,10.86
TOI-3364 b,0.0675,275.6,5706,
TOI-3540 b,0.04289,282.4,5810,
TOI-3568 b,0.0485,197.8,4969,12.88
TOI-3629 b,0.043,129.7,3870,14.6
TOI-3688 b,0.0456,401,5950,
TOI-3693 b,0.081,176.8,5246,
TOI-3714 b,0.0263,112.5,3660,15.2
TOI-3757 b,0.03845,177.4,3913,15
TOI-3785 b,0.043,79.4,3576,15.5
TOI-3807 b,0.0421,429,5772,
TOI-3819 b,0.04611,562.1,5859,
TOI-3884 b,0.0354,43.338,3269,14
TOI-3894 b,0.0543,,,
TOI-3912 b,0.0463,470,5725,
TOI-3919 b,0.0795,,,
TOI-3976 b,0.0743,522.2,5975,
TOI-3984 Ab,0.041,,,
TOI-4010 b,0.0229,176.5,5104,12.3
TOI-4010 c,0.058,176.5,5104,12.3
TOI-4010 d,0.113,176.5,5104,12.3
TOI-4010 e,1.57,176.5,5104,12.3
TOI-402 b,0.05245,44.86,5131,9.1
TOI-402 c,0.1235,44.86,5131,9.1
TOI-406 b,0.0322,31.06,3324,13.8
TOI-406 c,0.0809,31.06,3324,13.8
TOI-4087 b,0.04469,310.4,6060,
TOI-4127 b,0.3081,,,
TOI-4137 b,0.05222,345.9,6134,
TOI-4138 b,0.051,507,,11.8
TOI-4145 Ab,0.04823,205,5281,
TOI-4153 b,0.06311,,,
TOI-4184 b,0.0336,69.2,3225,17.1
TOI-4198 b,,546,5648,14.4
TOI-4201 b,0.03939,187.5,3920,15.3
TOI-421 Ab,0.0554,74.797,5325,9.93
TOI-421 Ac,0.117,74.797,5325,9.93
TOI-4308 b,,108.932,5243,11.25
TOI-431 b,0.0113,32.61,4850,9.12
TOI-431 c,0.052,32.61,4850,9.12
TOI-431 d,0.098,32.61,4850,9.12
TOI-4329 b,,,6000,11.5
TOI-4336 A b,0.0872,22.45,3298,12.9
TOI-4342 b,0.05251,61.543,3901,12.7
TOI-4342 c,0.0814,61.543,3901,12.7
TOI-4364 b,0.04753,43.85,3528,13.56
TOI-4377 b,0.0579,459,4974,11.7
TOI-4379 b,0.0477,617.4,6020,12.66
TOI-4406 b,0.201,,,
TOI-4438 b,0.0534,30.0623,3422,13
TOI-4443,0.03,56.07,5834,8.5
TOI-444 Ab,0.133,57.3973,5225,9.9
TOI-4463 b,0.04035,177.64,5640,
TOI-4479 b,0.0164,80.6,3400,15.2
TOI-4481 b,0.01406,12.0641,3600,
TOI-4481 c,0.0523,12.0641,3600,
TOI-4495 b,0.062,132.2,6156,9.5
TOI-4515 b,0.118,193.8,5433,12
TOI-451 Ab,0.0271,123.74,5550,11
TOI-451 Ac,0.0823,123.74,5550,11
TOI-451 Ad,0.1255,123.74,5550,11
TOI-4527 b,0.008,18.1,3700,11
TOI-4551 b,0.0994,222.5,4896,10
TOI-4559 b,0.036,27.81,3558,13.1
TOI-456,,39.4781,,
TOI-4562 b,0.771,346.9,6096,12.1
TOI-4562 c,5.219,346.9,6096,12.1
TOI-4582 b,,,5190,11
TOI-4600 b,0.349,216.45,5170,12.6
TOI-4600 c,1.152,216.45,5170,12.6
TOI-4603 b,0.0888,224.14,6189,9.4
TOI-4633 Ac,0.847,95.2,5800,9
TOI-4641 b,0.173,87.6,6500,7.5
TOI-469 b,0.107,68.192,5283,9.5
TOI-469 c,0.0436,68.192,5283,9.5
TOI-469 d,0.0649,68.192,5283,9.5
TOI-470 b,0.119,130.46,5190,11.2
TOI-4791 b,0.0555,322.1,6058,
TOI-480 b,,54.53,6212,
TOI-481 b,0.097,179.366,5735,9.97
TOI-4860 b,0.0185,80,3390,16.5
TOI-4914 b,0.098,291.7,5805,12.2
TOI-4987 b,0.0656,,6935,11
TOI-5005 b,0.06614,210.08,5749,11.87
TOI-500 b,0.0128,47.4,4621,
TOI-500 c,,47.4,4621,
TOI-500 d,,47.4,4621,
TOI-500 e,,47.4,4621,
TOI-503 b,,,7639,9.4
TOI-5076 b,,82.8,5070,10.9
TOI-5082 b,0.051,43.14,5670,8.2
TOI-5126 b,0.065,161.1,6150,10.14
TOI-5126 c,0.1435,161.1,6150,10.14
TOI-5153 b,0.158,390.1,6300,12
TOI-5174 b,,,,
TOI-519 b,0.01648,115.93,3350,
TOI-5205 b,0.0199,86.865,3439,15
TOI-5218 b,0.0469,381.4,4230,16
TOI-5232 b,0.0559,,,
TOI-5238 b,,,,
TOI-5293 Ab,0.034,,,
TOI-5301 b,0.0726,,,
TOI-530 b,0.052,147.7,3659,15.4
TOI-532 b,0.0296,134.61,3957,14.4
TOI-5344 b,0.04,136.88,3747,15.3
TOI-5388 b,0.0243,18.52,3495,12.7
TOI-5398 b,0.098,,,
TOI-5398 c,0.057,,,
TOI-540 b,0.01223,14.0078,3216,
TOI-544 b,0.0225,41.1,4369,11
TOI-544 c,,41.1,4369,11
TOI-5473 b,0.0956,1061,8500,12.57
TOI-5542 b,0.332,353.7,5700,12.4
TOI-554 b,0.076,45.6181,6338,6.9
TOI-554 c,0.0443,45.6181,6338,6.9
TOI-5579 b,,115.9,3595,15.5
TOI-558 b,0.1291,401,6466,11.3
TOI-559 b,0.0723,233.2,5925,11.2
TOI-5616 b,0.0272,383,3996,16.74
TOI-561 b,0.0106,86.01,5326,9.5
TOI-561 c,0.089,86.01,5326,9.5
TOI-561 d,0.159,86.01,5326,9.5
TOI-561 e,0.33,86.01,5326,9.5
TOI-5634 Ab,0.0272,322.5,3896,16.85
TOI-564 Ab,0.02734,200.7,5666,11.2
TOI-5678 b,0.249,104,5485,11.5
TOI-5688 Ab,0.03379,225.72,3713,14
TOI-5713 b,0.06,,,
TOI-5720 b,0.0183,35.87,3325,13.8
TOI-5799 b,0.0352,27.81,3514,13.3
TOI-5803 b,,84.0126,5134,10.7
TOI-5833 b,,509,5549,14
TOI-5836 b,,146,3330,17
TOI-5852 b,,256,4348,14.7
TOI-5871 b,,581.579,6339,13.3
TOI-5889 b,,200.9,4224,14
TOI-5916 b,,199.7,3504,16.6
TOI-6002 b,0.05722,,,
TOI-6008 b,0.0108,23.02,3075,16
TOI-6022 b,,86.34,3264,16.6
TOI-6027 b,,416.46,4389,15.1
TOI-6029 b,0.0731,596.7,6223,12.86
TOI-6034 Bb,0.02949,117.48,3635,15.2
TOI-6035 b,,,5780,14.8
TOI-603 b,0.1281,205.924,5900.75,10.31
TOI-6055 b,,229.4,3493,17
TOI-6086 b,0.01541,31.47,3200,15
TOI-6101 b,,211.73,,11.7
TOI-6135 b,,399.6,5660,12.4
TOI-615 b,0.0678,,,
TOI-6207 b,,243.6,,12.9
TOI-620 b,0.04825,33.022,3708,12.3
TOI-6227 b,,314,6661,16.3
TOI-622 b,0.0708,,,
TOI-6255 b,0.0054,20.3855,3421,12.75
TOI-628 b,0.0486,178.5,6250,10
TOI-6383 Ab,0.02292,172.08,3444,16.63
TOI-640 Ab,0.06608,341.9,6460,10.5
TOI-654 b,0.021,57.75,3424,
TOI-663 b,0.0295,64.23,3681,13.7
TOI-663 c,0.0437,64.23,3681,13.7
TOI-663 d,0.0576,64.23,3681,13.7
TOI-6651 b,0.0633,212.128,5818.93,10.24
TOI-669 b,0.048,142.87,5625,11
TOI-672 b,,66.907,3659,13.5
TOI-674 b,0.0231,46.16,3505,14.2
TOI-677 b,0.1038,143,6295,9.7
TOI-682 b,0.0668,83.1548,5085,10.028
TOI-682 c,0.118,83.1548,5085,10.028
TOI-6883 b,0.129,93.73,5756,9.5
TOI-6883 c,0.079,93.73,5756,9.5
TOI-700 b,0.0677,31.127,3480,13
TOI-700 c,0.0929,31.127,3480,13
TOI-700 d,0.1633,31.127,3480,13
TOI-700 e,0.134,31.127,3480,13
TOI-712 b,0.07928,58.62,4622,10.9
TOI-712 c,0.2447,58.62,4622,10.9
TOI-712 d,0.3405,58.62,4622,10.9
TOI-715 b,0.083,42.46,3074,16.2
TOI-732 Ab,0.01195,22.04,3358,
TOI-732 Ac,0.0757,22.04,3358,
TOI-733 b,0.0618,75.27,5585,9.3
TOI-757 b,0.122,60.4,5278,9.7
TOI-762 Ab,0.03418,98.78,3266,16.11
TOI-763 Ab,0.06,95.39,5450,10.28
TOI-763 Ac,0.1,95.39,5450,10.28
TOI-771 b,0.0207,25.28,3201,14.8
TOI-776 b,0.0652,27.19,3709,11.5
TOI-776 c,0.1,27.19,3709,11.5
TOI-778 b,0.06,162,6875,9.1
TOI-782 b,0.0578,52.21,3370,13.5
TOI-784 b,0.038,64.59,5558,9.4
TOI-784 c,0.22,64.59,5558,9.4
TOI-811 Ab,,286.2,6107,11.4
TOI-813 b,0.423,265.1535,5907,10.3
TOI-815 b,0.0903,,,
TOI-815 c,0.193,,,
TOI-824 b,0.02177,63.71,4616,11.1
TOI-833 b,0.0171,41.7,3920,12
TOI-836 b,0.0422,27.504,4552,9.9
TOI-836 c,0.075,27.504,4552,9.9
TOI-837 b,0.0883,,,
TOI-849 b,0.0155,225.2,5375.3,11.98
TOI-852 b,,,5746,
TOI-858 B b,0.04445,251.7,5842,11.2
TOI-871 b,0.1054,68.04,4929,10.6
TOI-880 b,0.0342,60.67,4935,10
TOI-892 b,0.092,340.543,6261,11.46
TOI-904 b,0.056,46.089,3770,12.6
TOI-904 c,0.312,46.089,3770,12.6
TOI-905 Ab,0.04666,159.4,5300,11.2
TOI-907 b,0.055,312,6224,10.4
TOI-908 b,0.041657,175.7,5626,11.3
TOI-913 b,,65.1769,4969,
TOI-942 b,0.04796,153.2732,4969,12
TOI-942 c,0.0847,153.2732,4969,12
TOI-954 Ab,0.04963,235.7,5710,10.3
TOI-969 b,0.02636,77.83,4435,12
TOI-969 c,2.54,77.83,4435,12
TRAPPIST-1 b,0.01111,12.1,2560,18.798
TRAPPIST-1 c,0.01521,12.1,2560,18.798
TRAPPIST-1 d,0.02144,12.1,2560,18.798
TRAPPIST-1 e,0.02817,12.1,2560,18.798
TRAPPIST-1 f,0.0371,12.1,2560,18.798
TRAPPIST-1 g,0.0451,12.1,2560,18.798
TRAPPIST-1 h,0.063,12.1,2560,18.798
TrES-1 Ab,0.0393,159.66,5242.82,11.79
